round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,-1.1099999999999999,1.11,"i0001c01/a10/strong_hold_t3/k1/gap[None,0.02]/board<=3/risk=off/alloc=0.05",True
2,97,True,-1.1199999999999988,1.287810721772986,"i0001c01/a10/strong_hold_t3/k1/gap[None,0.02]/board<=3/risk=off/alloc=0.05",False
