操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-03-03,15:00:00,300730,科创信息,sell,14.100,T+2收盘回撤-13.55%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,11118.15
2025-03-05,09:30:00,600835,上海机电,buy,23.661,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11113.15
2025-03-06,15:00:00,600835,上海机电,sell,25.133,T+2收盘回撤6.22%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11549.94
2025-03-11,09:30:00,002846,英联股份,buy,10.570,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11544.94
2025-03-12,15:00:00,002846,英联股份,sell,11.130,T+2收盘回撤5.30%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11987.94
2025-03-14,09:30:00,000813,德展健康,buy,3.810,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11982.94
2025-03-17,15:00:00,000813,德展健康,sell,4.000,T+2收盘回撤4.99%未触发延长，T+2收盘卖出 (no intraday-high optimization).,12452.94
2025-03-19,09:30:00,300713,英可瑞,buy,20.900,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12447.94
2025-03-20,15:00:00,300713,英可瑞,sell,20.600,T+2收盘回撤-1.44%未触发延长，T+2收盘卖出 (no intraday-high optimization).,12322.94
2025-03-27,09:30:00,603579,荣泰健康,buy,20.348,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12317.94
2025-03-28,15:00:00,603579,荣泰健康,sell,24.336,T+2收盘回撤19.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13908.45
2025-04-01,09:30:00,603686,福龙马,buy,14.852,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13903.45
2025-04-03,15:00:00,603686,福龙马,sell,12.855,T+2收盘回撤-3.86%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,12500.23
2025-04-14,09:30:00,600550,保变电气,buy,8.380,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12495.23
2025-04-15,15:00:00,600550,保变电气,sell,8.350,T+2收盘回撤-0.36%未触发延长，T+2收盘卖出 (no intraday-high optimization).,12457.23
2025-04-17,09:30:00,000965,天保基建,buy,3.431,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12452.23
2025-04-18,15:00:00,000965,天保基建,sell,4.089,T+2收盘回撤19.19%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14356.15
2025-04-22,09:30:00,600391,航发科技,buy,26.670,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14351.15
2025-04-24,15:00:00,600391,航发科技,sell,25.090,T+2收盘回撤-6.56%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,13714.15
2025-04-28,09:30:00,603605,珀莱雅,buy,84.221,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13709.15
2025-04-29,15:00:00,603605,珀莱雅,sell,90.643,T+2收盘回撤7.62%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14346.30
2025-05-06,09:30:00,002667,威领股份,buy,13.500,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14341.30
2025-05-08,15:00:00,002667,威领股份,sell,12.820,T+2收盘回撤-4.00%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,13792.30
2025-05-14,09:30:00,002419,天虹股份,buy,5.925,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13787.30
2025-05-16,15:00:00,002419,天虹股份,sell,5.578,T+2收盘回撤-5.01%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,13159.17
2025-05-20,09:30:00,000702,正虹科技,buy,7.260,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13154.17
2025-05-21,15:00:00,000702,正虹科技,sell,7.390,T+2收盘回撤1.79%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13331.17
2025-05-26,09:30:00,002846,英联股份,buy,11.340,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13326.17
2025-05-27,15:00:00,002846,英联股份,sell,12.830,T+2收盘回撤13.14%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14662.17
2025-05-29,09:30:00,605167,利柏特,buy,11.659,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14657.17
2025-06-03,15:00:00,605167,利柏特,sell,10.768,T+2收盘回撤-4.67%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,13761.41
2025-06-05,09:30:00,002082,万邦德,buy,7.580,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13756.41
2025-06-06,15:00:00,002082,万邦德,sell,8.300,T+2收盘回撤9.50%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14759.41
2025-06-10,09:30:00,603818,曲美家居,buy,4.360,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14754.41
2025-06-11,15:00:00,603818,曲美家居,sell,4.230,T+2收盘回撤-2.98%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14398.41
2025-06-13,09:30:00,600281,华阳新材,buy,6.710,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14393.41
2025-06-16,15:00:00,600281,华阳新材,sell,7.680,T+2收盘回撤14.46%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16037.41
2025-06-19,09:30:00,002365,永安药业,buy,28.600,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16032.41
2025-06-23,15:00:00,002365,永安药业,sell,29.487,T+2收盘回撤-6.27%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16382.17
2025-06-25,09:30:00,603948,建业股份,buy,23.790,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16377.17
2025-06-26,15:00:00,603948,建业股份,sell,26.700,T+2收盘回撤12.23%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17827.17
2025-06-30,09:30:00,002263,大东南,buy,3.800,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17822.17
2025-07-01,15:00:00,002263,大东南,sell,4.210,T+2收盘回撤10.79%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19334.17
2025-07-07,09:30:00,603601,再升科技,buy,5.119,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19329.17
2025-07-08,15:00:00,603601,再升科技,sell,5.488,T+2收盘回撤7.20%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20429.64
2025-07-10,09:30:00,600744,华银电力,buy,8.110,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20424.64
2025-07-11,15:00:00,600744,华银电力,sell,8.580,T+2收盘回撤5.80%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21359.64
2025-07-15,09:30:00,600268,国电南自,buy,9.010,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21354.64
2025-07-16,15:00:00,600268,国电南自,sell,9.210,T+2收盘回撤2.22%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21709.64
2025-07-18,09:30:00,002329,皇氏集团,buy,4.600,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21704.64
2025-07-22,15:00:00,002329,皇氏集团,sell,3.900,T+2收盘回撤-13.04%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,19109.64
2025-07-25,09:30:00,601669,中国电建,buy,7.490,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19104.64
2025-07-29,15:00:00,601669,中国电建,sell,7.160,T+2收盘回撤-6.14%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,18439.64
2025-07-31,09:30:00,002343,慈文传媒,buy,8.500,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18434.64
2025-08-04,15:00:00,002343,慈文传媒,sell,8.240,T+2收盘回撤-3.53%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,17987.64
2025-08-06,09:30:00,002017,东信和平,buy,27.480,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17982.64
2025-08-07,15:00:00,002017,东信和平,sell,30.720,T+2收盘回撤11.79%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19597.64
2025-08-12,09:30:00,002981,朝阳科技,buy,31.800,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19592.64
2025-08-13,15:00:00,002981,朝阳科技,sell,31.980,T+2收盘回撤0.57%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19659.64
2025-08-15,09:30:00,000561,烽火电子,buy,13.770,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19654.64
2025-08-18,15:00:00,000561,烽火电子,sell,15.840,T+2收盘回撤15.03%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21926.64
2025-08-21,09:30:00,002158,汉钟精机,buy,26.240,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21921.64
2025-08-25,15:00:00,002158,汉钟精机,sell,23.400,T+2收盘回撤-12.35%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,20212.64
2025-08-27,09:30:00,603158,腾龙股份,buy,15.080,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20207.64
2025-08-29,15:00:00,603158,腾龙股份,sell,13.030,T+2收盘回撤-3.98%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,18152.64
2025-09-02,09:30:00,600246,万通发展,buy,13.520,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18147.64
2025-09-03,15:00:00,600246,万通发展,sell,14.990,T+2收盘回撤10.87%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19612.64
2025-09-08,09:30:00,605378,野马电池,buy,28.560,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19607.64
2025-09-09,15:00:00,605378,野马电池,sell,29.570,T+2收盘回撤3.54%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20107.64
2025-09-11,09:30:00,600376,首开股份,buy,4.760,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20102.64
2025-09-12,15:00:00,600376,首开股份,sell,5.510,T+2收盘回撤15.76%未触发延长，T+2收盘卖出 (no intraday-high optimization).,22572.64
2025-09-16,09:30:00,603090,宏盛股份,buy,47.710,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22567.64
2025-09-18,15:00:00,603090,宏盛股份,sell,42.440,T+2收盘回撤-5.47%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,20981.64
2025-09-22,09:30:00,002468,申通快递,buy,19.010,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20976.64
2025-09-23,15:00:00,002468,申通快递,sell,18.790,T+2收盘回撤-1.16%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20795.64
2025-09-25,09:30:00,000685,中山公用,buy,11.940,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20790.64
2025-09-26,15:00:00,000685,中山公用,sell,11.650,T+2收盘回撤-2.43%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20408.64
2025-09-30,09:30:00,002925,盈趣科技,buy,20.680,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20403.64
2025-10-09,15:00:00,002925,盈趣科技,sell,20.240,T+2收盘回撤-2.13%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20090.64
2025-10-14,09:30:00,600111,北方稀土,buy,58.000,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20085.64
2025-10-16,15:00:00,600111,北方稀土,sell,53.150,T+2收盘回撤-6.03%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,19110.64
2025-10-21,09:30:00,600173,卧龙新能,buy,9.950,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19105.64
2025-10-23,15:00:00,600173,卧龙新能,sell,9.100,T+2收盘回撤-3.62%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,17825.64
2025-10-27,09:30:00,300455,航天智装,buy,20.010,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17820.64
2025-10-28,15:00:00,300455,航天智装,sell,22.480,T+2收盘回撤12.34%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19544.64
2025-10-30,09:30:00,600053,九鼎投资,buy,19.750,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19539.64
2025-11-03,15:00:00,600053,九鼎投资,sell,19.640,T+2收盘回撤-4.71%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,19457.64
2025-11-05,09:30:00,300591,万里马,buy,12.330,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19452.64
2025-11-07,15:00:00,300591,万里马,sell,11.410,T+2收盘回撤-7.54%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,18343.64
2025-11-11,09:30:00,601226,华电科工,buy,8.510,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18338.64
2025-11-13,15:00:00,601226,华电科工,sell,8.210,T+2收盘回撤-6.11%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,17823.64
2025-11-26,09:30:00,688622,禾信仪器,buy,128.100,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17818.64
2025-11-28,15:00:00,688622,禾信仪器,sell,116.530,T+2收盘回撤-9.04%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16656.64
2025-12-02,09:30:00,002981,朝阳科技,buy,32.610,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16651.64
2025-12-03,15:00:00,002981,朝阳科技,sell,33.110,T+2收盘回撤1.53%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16846.64
2025-12-08,09:30:00,603386,骏亚科技,buy,16.700,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16841.64
2025-12-09,15:00:00,603386,骏亚科技,sell,20.150,T+2收盘回撤20.66%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19596.64
2025-12-11,09:30:00,002149,西部材料,buy,26.000,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19591.64
2025-12-12,15:00:00,002149,西部材料,sell,28.930,T+2收盘回撤11.27%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21344.64
