round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,0.1300000000000079,0.7336175275106572,"i0001c02/a10/strong_hold_t3/k1/gap[None,0.02]/board<=3/risk=off/alloc=0.05",True
2,97,True,0.6199999999999983,1.0365251727541955,"i0001c02/a10/strong_hold_t3/k1/gap[None,0.02]/board<=3/risk=off/alloc=0.05",True
