alpha,threshold,alloc,ret_pct,dd_pct,trades
12,0.7,0.952,522.4934104581707,19.235288935327716,76
12,0.7,0.953,524.3819204581703,19.224470969802116,76
12,0.7,0.954,521.2102404581706,19.267530113919594,76
12,0.7,0.955,520.4581381538706,19.286477872393824,76
12,0.7,0.956,522.3925556538704,19.27432991288334,76
12,0.7,0.957,529.8850548538704,19.23161379733189,76
12,0.7,0.958,529.5471546661204,19.229701126839334,76
12,0.7,0.959,555.4436354242055,19.10737536930244,76
12,0.7,0.96,555.2930029242053,19.1113802541358,76
12,0.7,0.961,554.7682229242052,19.11390822470464,76
12,0.7,0.962,554.4861079242048,19.1206063403358,76
12,0.7,0.963,554.9832679242053,19.48641933628506,76
12,0.7,0.964,554.7379729242051,19.482492879345852,76
12,0.7,0.965,554.3353229242052,19.49219462492989,76
12,0.7,0.966,553.6102554242053,19.509689322716984,76
12,0.7,0.967,556.4343856276355,19.58995208616776,76
12,0.7,0.968,556.0317356276354,19.599669270908578,76
12,0.7,0.969,556.0974681531779,19.598082284242142,76
12,0.7,0.97,554.9525981531781,19.62575978492946,76
12,0.7,0.971,555.5283690479276,19.646189451430388,76
12,0.7,0.972,555.2228715479278,19.65358762974601,76
12,0.7,0.973,555.6054190479279,19.64432442480776,76
12,0.7,0.974,562.125114047928,19.62809720725087,76
12,0.7,0.975,553.0197440479276,19.707105803617743,76
12,0.7,0.976,560.8823772533458,19.614562014529568,76
12,0.7,0.977,559.7453023133456,19.685259520017397,76
12,0.7,0.978,569.2237597162906,19.5844698774358,76
12,0.7,0.979,571.3672397418334,19.64542176425223,76
12,0.7,0.98,575.7910624375331,19.598227122735377,76
12,0.7,0.981,575.2889622497833,19.652428579239224,76
12,0.7,0.982,575.2889622497833,19.652428579239224,76
12,0.7,0.983,574.5156972497832,19.670621663389372,76
12,0.7,0.984,573.8931772497832,19.68529256926955,76
12,0.7,0.985,573.5465872497833,19.69390197785558,76
12,0.7,0.986,573.2427572497832,19.691560874447738,76
12,0.7,0.987,572.5925172497831,19.706927470812925,76
12,0.7,0.988,574.5723281445322,19.735521303528525,76
12,0.7,0.989,573.6335956445322,19.75770655236756,76
12,0.7,0.99,573.2167706445322,19.767573457850983,76
13,0.55,0.94,903.1429603975656,15.438603873136392,77
13,0.55,0.941,903.5533853975655,15.465066618365201,77
13,0.55,0.942,902.6803653975657,15.476505498791532,77
13,0.55,0.943,904.665865423108,15.513815349519994,77
13,0.55,0.944,904.665865423108,15.513815349519994,77
13,0.55,0.945,934.4474913229204,15.53421373865637,77
13,0.55,0.946,933.7045461351703,15.5439244117587,77
13,0.55,0.947,932.9133011951704,15.58463675406144,77
13,0.55,0.948,934.8139111951702,15.59088907118793,77
13,0.55,0.949,935.2758086951704,15.585220996972021,77
13,0.55,0.95,938.9903261951704,15.629403076097354,77
13,0.55,0.951,938.2170611951703,15.639273426140448,77
13,0.55,0.952,938.4862661951706,15.636069316509523,77
13,0.55,0.953,939.0771720899204,15.658900255224987,77
13,0.55,0.954,938.6485620899201,15.69473613489566,77
13,0.55,0.955,937.4443797856202,15.71017003277908,77
13,0.55,0.956,938.8072597856203,15.723272284169804,77
13,0.55,0.957,948.7884239856212,15.71734995246917,77
13,0.55,0.958,947.9104737978714,15.758549182924448,77
13,0.55,0.959,972.5468945559564,15.776428765323066,77
13,0.55,0.96,972.2005520559561,15.78097069608288,77
13,0.55,0.961,975.6432895559559,15.796927302662892,77
13,0.55,0.962,975.1853470559556,15.831854018771613,77
13,0.55,0.963,962.307739555956,15.845645602230288,77
13,0.55,0.964,962.0624445559564,15.848741252099424,77
13,0.55,0.965,964.5079504507063,15.877172404593951,77
13,0.55,0.966,964.6549679507061,15.875318440135095,77
13,0.55,0.967,989.2856206541355,15.890535767097052,77
13,0.55,0.968,988.9432106541358,15.923561260179007,77
13,0.55,0.969,989.0089431796781,15.922748952453627,77
13,0.55,0.97,995.1705056796774,15.933370768288865,77
13,0.55,0.971,994.7774731796775,15.966822632876482,77
13,0.55,0.972,994.2242056796778,15.973867201787407,77
13,0.55,0.973,996.791516574427,15.999605894152943,77
13,0.55,0.974,999.1146965744279,16.028213541715786,77
13,0.55,0.975,998.0376015744276,16.041483130808285,77
13,0.55,0.976,1000.4947797798451,16.039889221546623,77
13,0.55,0.977,999.8330123398448,16.07644778304781,77
13,0.55,0.978,998.9299222427895,16.087592103142754,77
13,0.55,0.979,1021.9056131630828,16.089609675757995,77
13,0.55,0.98,1023.8289683587826,16.12216920078426,77
13,0.55,0.981,1023.3922481710325,16.12745363566258,77
13,0.55,0.982,1023.7760181710324,16.1505692439536,77
13,0.55,0.983,1025.247530671032,16.160700767699332,77
13,0.55,0.984,1024.2333256710324,16.172986534534363,77
13,0.55,0.985,1022.9138481710322,16.188998266007857,77
13,0.55,0.986,1022.6683281710326,16.219722817075542,77
13,0.55,0.987,1023.0787531710326,16.24266946886666,77
13,0.55,0.988,1033.9895781710327,16.248944662406306,77
13,0.55,0.989,1033.2624081710323,16.257722228381944,77
13,0.55,0.99,1032.9864906710322,16.288720922604256,77
13,0.555,0.94,903.1429603975656,15.438603873136392,77
13,0.555,0.941,903.5533853975655,15.465066618365201,77
13,0.555,0.942,902.6803653975657,15.476505498791532,77
13,0.555,0.943,904.665865423108,15.513815349519994,77
13,0.555,0.944,904.665865423108,15.513815349519994,77
13,0.555,0.945,934.4474913229204,15.53421373865637,77
13,0.555,0.946,933.7045461351703,15.5439244117587,77
13,0.555,0.947,932.9133011951704,15.58463675406144,77
13,0.555,0.948,934.8139111951702,15.59088907118793,77
13,0.555,0.949,935.2758086951704,15.585220996972021,77
13,0.555,0.95,938.9903261951704,15.629403076097354,77
13,0.555,0.951,938.2170611951703,15.639273426140448,77
13,0.555,0.952,938.4862661951706,15.636069316509523,77
13,0.555,0.953,939.0771720899204,15.658900255224987,77
13,0.555,0.954,938.6485620899201,15.69473613489566,77
13,0.555,0.955,937.4443797856202,15.71017003277908,77
13,0.555,0.956,938.8072597856203,15.723272284169804,77
13,0.555,0.957,948.7884239856212,15.71734995246917,77
13,0.555,0.958,947.9104737978714,15.758549182924448,77
13,0.555,0.959,972.5468945559564,15.776428765323066,77
13,0.555,0.96,972.2005520559561,15.78097069608288,77
13,0.555,0.961,975.6432895559559,15.796927302662892,77
13,0.555,0.962,975.1853470559556,15.831854018771613,77
13,0.555,0.963,962.307739555956,15.845645602230288,77
13,0.555,0.964,962.0624445559564,15.848741252099424,77
13,0.555,0.965,964.5079504507063,15.877172404593951,77
13,0.555,0.966,964.6549679507061,15.875318440135095,77
13,0.555,0.967,989.2856206541355,15.890535767097052,77
13,0.555,0.968,988.9432106541358,15.923561260179007,77
13,0.555,0.969,989.0089431796781,15.922748952453627,77
13,0.555,0.97,995.1705056796774,15.933370768288865,77
13,0.555,0.971,994.7774731796775,15.966822632876482,77
13,0.555,0.972,994.2242056796778,15.973867201787407,77
13,0.555,0.973,996.791516574427,15.999605894152943,77
13,0.555,0.974,999.1146965744279,16.028213541715786,77
13,0.555,0.975,998.0376015744276,16.041483130808285,77
13,0.555,0.976,1000.4947797798451,16.039889221546623,77
13,0.555,0.977,999.8330123398448,16.07644778304781,77
13,0.555,0.978,998.9299222427895,16.087592103142754,77
13,0.555,0.979,1021.9056131630828,16.089609675757995,77
13,0.555,0.98,1023.8289683587826,16.12216920078426,77
13,0.555,0.981,1023.3922481710325,16.12745363566258,77
13,0.555,0.982,1023.7760181710324,16.1505692439536,77
13,0.555,0.983,1025.247530671032,16.160700767699332,77
13,0.555,0.984,1024.2333256710324,16.172986534534363,77
13,0.555,0.985,1022.9138481710322,16.188998266007857,77
13,0.555,0.986,1022.6683281710326,16.219722817075542,77
13,0.555,0.987,1023.0787531710326,16.24266946886666,77
13,0.555,0.988,1033.9895781710327,16.248944662406306,77
13,0.555,0.989,1033.2624081710323,16.257722228381944,77
13,0.555,0.99,1032.9864906710322,16.288720922604256,77
13,0.56,0.94,903.1429603975656,15.438603873136392,77
13,0.56,0.941,903.5533853975655,15.465066618365201,77
13,0.56,0.942,902.6803653975657,15.476505498791532,77
13,0.56,0.943,904.665865423108,15.513815349519994,77
13,0.56,0.944,904.665865423108,15.513815349519994,77
13,0.56,0.945,934.4474913229204,15.53421373865637,77
13,0.56,0.946,933.7045461351703,15.5439244117587,77
13,0.56,0.947,932.9133011951704,15.58463675406144,77
13,0.56,0.948,934.8139111951702,15.59088907118793,77
13,0.56,0.949,935.2758086951704,15.585220996972021,77
13,0.56,0.95,938.9903261951704,15.629403076097354,77
13,0.56,0.951,938.2170611951703,15.639273426140448,77
13,0.56,0.952,938.4862661951706,15.636069316509523,77
13,0.56,0.953,939.0771720899204,15.658900255224987,77
13,0.56,0.954,938.6485620899201,15.69473613489566,77
13,0.56,0.955,937.4443797856202,15.71017003277908,77
13,0.56,0.956,938.8072597856203,15.723272284169804,77
13,0.56,0.957,948.7884239856212,15.71734995246917,77
13,0.56,0.958,947.9104737978714,15.758549182924448,77
13,0.56,0.959,972.5468945559564,15.776428765323066,77
13,0.56,0.96,972.2005520559561,15.78097069608288,77
13,0.56,0.961,975.6432895559559,15.796927302662892,77
13,0.56,0.962,975.1853470559556,15.831854018771613,77
13,0.56,0.963,962.307739555956,15.845645602230288,77
13,0.56,0.964,962.0624445559564,15.848741252099424,77
13,0.56,0.965,964.5079504507063,15.877172404593951,77
13,0.56,0.966,964.6549679507061,15.875318440135095,77
13,0.56,0.967,989.2856206541355,15.890535767097052,77
13,0.56,0.968,988.9432106541358,15.923561260179007,77
13,0.56,0.969,989.0089431796781,15.922748952453627,77
13,0.56,0.97,995.1705056796774,15.933370768288865,77
13,0.56,0.971,994.7774731796775,15.966822632876482,77
13,0.56,0.972,994.2242056796778,15.973867201787407,77
13,0.56,0.973,996.791516574427,15.999605894152943,77
13,0.56,0.974,999.1146965744279,16.028213541715786,77
13,0.56,0.975,998.0376015744276,16.041483130808285,77
13,0.56,0.976,1000.4947797798451,16.039889221546623,77
13,0.56,0.977,999.8330123398448,16.07644778304781,77
13,0.56,0.978,998.9299222427895,16.087592103142754,77
13,0.56,0.979,1021.9056131630828,16.089609675757995,77
13,0.56,0.98,1023.8289683587826,16.12216920078426,77
13,0.56,0.981,1023.3922481710325,16.12745363566258,77
13,0.56,0.982,1023.7760181710324,16.1505692439536,77
13,0.56,0.983,1025.247530671032,16.160700767699332,77
13,0.56,0.984,1024.2333256710324,16.172986534534363,77
13,0.56,0.985,1022.9138481710322,16.188998266007857,77
13,0.56,0.986,1022.6683281710326,16.219722817075542,77
13,0.56,0.987,1023.0787531710326,16.24266946886666,77
13,0.56,0.988,1033.9895781710327,16.248944662406306,77
13,0.56,0.989,1033.2624081710323,16.257722228381944,77
13,0.56,0.99,1032.9864906710322,16.288720922604256,77
13,0.565,0.94,903.1429603975656,15.438603873136392,77
13,0.565,0.941,903.5533853975655,15.465066618365201,77
13,0.565,0.942,902.6803653975657,15.476505498791532,77
13,0.565,0.943,904.665865423108,15.513815349519994,77
13,0.565,0.944,904.665865423108,15.513815349519994,77
13,0.565,0.945,934.4474913229204,15.53421373865637,77
13,0.565,0.946,933.7045461351703,15.5439244117587,77
13,0.565,0.947,932.9133011951704,15.58463675406144,77
13,0.565,0.948,934.8139111951702,15.59088907118793,77
13,0.565,0.949,935.2758086951704,15.585220996972021,77
13,0.565,0.95,938.9903261951704,15.629403076097354,77
13,0.565,0.951,938.2170611951703,15.639273426140448,77
13,0.565,0.952,938.4862661951706,15.636069316509523,77
13,0.565,0.953,939.0771720899204,15.658900255224987,77
13,0.565,0.954,938.6485620899201,15.69473613489566,77
13,0.565,0.955,937.4443797856202,15.71017003277908,77
13,0.565,0.956,938.8072597856203,15.723272284169804,77
13,0.565,0.957,948.7884239856212,15.71734995246917,77
13,0.565,0.958,947.9104737978714,15.758549182924448,77
13,0.565,0.959,972.5468945559564,15.776428765323066,77
13,0.565,0.96,972.2005520559561,15.78097069608288,77
13,0.565,0.961,975.6432895559559,15.796927302662892,77
13,0.565,0.962,975.1853470559556,15.831854018771613,77
13,0.565,0.963,962.307739555956,15.845645602230288,77
13,0.565,0.964,962.0624445559564,15.848741252099424,77
13,0.565,0.965,964.5079504507063,15.877172404593951,77
13,0.565,0.966,964.6549679507061,15.875318440135095,77
13,0.565,0.967,989.2856206541355,15.890535767097052,77
13,0.565,0.968,988.9432106541358,15.923561260179007,77
13,0.565,0.969,989.0089431796781,15.922748952453627,77
13,0.565,0.97,995.1705056796774,15.933370768288865,77
13,0.565,0.971,994.7774731796775,15.966822632876482,77
13,0.565,0.972,994.2242056796778,15.973867201787407,77
13,0.565,0.973,996.791516574427,15.999605894152943,77
13,0.565,0.974,999.1146965744279,16.028213541715786,77
13,0.565,0.975,998.0376015744276,16.041483130808285,77
13,0.565,0.976,1000.4947797798451,16.039889221546623,77
13,0.565,0.977,999.8330123398448,16.07644778304781,77
13,0.565,0.978,998.9299222427895,16.087592103142754,77
13,0.565,0.979,1021.9056131630828,16.089609675757995,77
13,0.565,0.98,1023.8289683587826,16.12216920078426,77
13,0.565,0.981,1023.3922481710325,16.12745363566258,77
13,0.565,0.982,1023.7760181710324,16.1505692439536,77
13,0.565,0.983,1025.247530671032,16.160700767699332,77
13,0.565,0.984,1024.2333256710324,16.172986534534363,77
13,0.565,0.985,1022.9138481710322,16.188998266007857,77
13,0.565,0.986,1022.6683281710326,16.219722817075542,77
13,0.565,0.987,1023.0787531710326,16.24266946886666,77
13,0.565,0.988,1033.9895781710327,16.248944662406306,77
13,0.565,0.989,1033.2624081710323,16.257722228381944,77
13,0.565,0.99,1032.9864906710322,16.288720922604256,77
13,0.57,0.94,903.1429603975656,15.438603873136392,77
13,0.57,0.941,903.5533853975655,15.465066618365201,77
13,0.57,0.942,902.6803653975657,15.476505498791532,77
13,0.57,0.943,904.665865423108,15.513815349519994,77
13,0.57,0.944,904.665865423108,15.513815349519994,77
13,0.57,0.945,934.4474913229204,15.53421373865637,77
13,0.57,0.946,933.7045461351703,15.5439244117587,77
13,0.57,0.947,932.9133011951704,15.58463675406144,77
13,0.57,0.948,934.8139111951702,15.59088907118793,77
13,0.57,0.949,935.2758086951704,15.585220996972021,77
13,0.57,0.95,938.9903261951704,15.629403076097354,77
13,0.57,0.951,938.2170611951703,15.639273426140448,77
13,0.57,0.952,938.4862661951706,15.636069316509523,77
13,0.57,0.953,939.0771720899204,15.658900255224987,77
13,0.57,0.954,938.6485620899201,15.69473613489566,77
13,0.57,0.955,937.4443797856202,15.71017003277908,77
13,0.57,0.956,938.8072597856203,15.723272284169804,77
13,0.57,0.957,948.7884239856212,15.71734995246917,77
13,0.57,0.958,947.9104737978714,15.758549182924448,77
13,0.57,0.959,972.5468945559564,15.776428765323066,77
13,0.57,0.96,972.2005520559561,15.78097069608288,77
13,0.57,0.961,975.6432895559559,15.796927302662892,77
13,0.57,0.962,975.1853470559556,15.831854018771613,77
13,0.57,0.963,962.307739555956,15.845645602230288,77
13,0.57,0.964,962.0624445559564,15.848741252099424,77
13,0.57,0.965,964.5079504507063,15.877172404593951,77
13,0.57,0.966,964.6549679507061,15.875318440135095,77
13,0.57,0.967,989.2856206541355,15.890535767097052,77
13,0.57,0.968,988.9432106541358,15.923561260179007,77
13,0.57,0.969,989.0089431796781,15.922748952453627,77
13,0.57,0.97,995.1705056796774,15.933370768288865,77
13,0.57,0.971,994.7774731796775,15.966822632876482,77
13,0.57,0.972,994.2242056796778,15.973867201787407,77
13,0.57,0.973,996.791516574427,15.999605894152943,77
13,0.57,0.974,999.1146965744279,16.028213541715786,77
13,0.57,0.975,998.0376015744276,16.041483130808285,77
13,0.57,0.976,1000.4947797798451,16.039889221546623,77
13,0.57,0.977,999.8330123398448,16.07644778304781,77
13,0.57,0.978,998.9299222427895,16.087592103142754,77
13,0.57,0.979,1021.9056131630828,16.089609675757995,77
13,0.57,0.98,1023.8289683587826,16.12216920078426,77
13,0.57,0.981,1023.3922481710325,16.12745363566258,77
13,0.57,0.982,1023.7760181710324,16.1505692439536,77
13,0.57,0.983,1025.247530671032,16.160700767699332,77
13,0.57,0.984,1024.2333256710324,16.172986534534363,77
13,0.57,0.985,1022.9138481710322,16.188998266007857,77
13,0.57,0.986,1022.6683281710326,16.219722817075542,77
13,0.57,0.987,1023.0787531710326,16.24266946886666,77
13,0.57,0.988,1033.9895781710327,16.248944662406306,77
13,0.57,0.989,1033.2624081710323,16.257722228381944,77
13,0.57,0.99,1032.9864906710322,16.288720922604256,77
13,0.575,0.94,903.1429603975656,15.438603873136392,77
13,0.575,0.941,903.5533853975655,15.465066618365201,77
13,0.575,0.942,902.6803653975657,15.476505498791532,77
13,0.575,0.943,904.665865423108,15.513815349519994,77
13,0.575,0.944,904.665865423108,15.513815349519994,77
13,0.575,0.945,934.4474913229204,15.53421373865637,77
13,0.575,0.946,933.7045461351703,15.5439244117587,77
13,0.575,0.947,932.9133011951704,15.58463675406144,77
13,0.575,0.948,934.8139111951702,15.59088907118793,77
13,0.575,0.949,935.2758086951704,15.585220996972021,77
13,0.575,0.95,938.9903261951704,15.629403076097354,77
13,0.575,0.951,938.2170611951703,15.639273426140448,77
13,0.575,0.952,938.4862661951706,15.636069316509523,77
13,0.575,0.953,939.0771720899204,15.658900255224987,77
13,0.575,0.954,938.6485620899201,15.69473613489566,77
13,0.575,0.955,937.4443797856202,15.71017003277908,77
13,0.575,0.956,938.8072597856203,15.723272284169804,77
13,0.575,0.957,948.7884239856212,15.71734995246917,77
13,0.575,0.958,947.9104737978714,15.758549182924448,77
13,0.575,0.959,972.5468945559564,15.776428765323066,77
13,0.575,0.96,972.2005520559561,15.78097069608288,77
13,0.575,0.961,975.6432895559559,15.796927302662892,77
13,0.575,0.962,975.1853470559556,15.831854018771613,77
13,0.575,0.963,962.307739555956,15.845645602230288,77
13,0.575,0.964,962.0624445559564,15.848741252099424,77
13,0.575,0.965,964.5079504507063,15.877172404593951,77
13,0.575,0.966,964.6549679507061,15.875318440135095,77
13,0.575,0.967,989.2856206541355,15.890535767097052,77
13,0.575,0.968,988.9432106541358,15.923561260179007,77
13,0.575,0.969,989.0089431796781,15.922748952453627,77
13,0.575,0.97,995.1705056796774,15.933370768288865,77
13,0.575,0.971,994.7774731796775,15.966822632876482,77
13,0.575,0.972,994.2242056796778,15.973867201787407,77
13,0.575,0.973,996.791516574427,15.999605894152943,77
13,0.575,0.974,999.1146965744279,16.028213541715786,77
13,0.575,0.975,998.0376015744276,16.041483130808285,77
13,0.575,0.976,1000.4947797798451,16.039889221546623,77
13,0.575,0.977,999.8330123398448,16.07644778304781,77
13,0.575,0.978,998.9299222427895,16.087592103142754,77
13,0.575,0.979,1021.9056131630828,16.089609675757995,77
13,0.575,0.98,1023.8289683587826,16.12216920078426,77
13,0.575,0.981,1023.3922481710325,16.12745363566258,77
13,0.575,0.982,1023.7760181710324,16.1505692439536,77
13,0.575,0.983,1025.247530671032,16.160700767699332,77
13,0.575,0.984,1024.2333256710324,16.172986534534363,77
13,0.575,0.985,1022.9138481710322,16.188998266007857,77
13,0.575,0.986,1022.6683281710326,16.219722817075542,77
13,0.575,0.987,1023.0787531710326,16.24266946886666,77
13,0.575,0.988,1033.9895781710327,16.248944662406306,77
13,0.575,0.989,1033.2624081710323,16.257722228381944,77
13,0.575,0.99,1032.9864906710322,16.288720922604256,77
13,0.58,0.94,903.1429603975656,15.438603873136392,77
13,0.58,0.941,903.5533853975655,15.465066618365201,77
13,0.58,0.942,902.6803653975657,15.476505498791532,77
13,0.58,0.943,904.665865423108,15.513815349519994,77
13,0.58,0.944,904.665865423108,15.513815349519994,77
13,0.58,0.945,934.4474913229204,15.53421373865637,77
13,0.58,0.946,933.7045461351703,15.5439244117587,77
13,0.58,0.947,932.9133011951704,15.58463675406144,77
13,0.58,0.948,934.8139111951702,15.59088907118793,77
13,0.58,0.949,935.2758086951704,15.585220996972021,77
13,0.58,0.95,938.9903261951704,15.629403076097354,77
13,0.58,0.951,938.2170611951703,15.639273426140448,77
13,0.58,0.952,938.4862661951706,15.636069316509523,77
13,0.58,0.953,939.0771720899204,15.658900255224987,77
13,0.58,0.954,938.6485620899201,15.69473613489566,77
13,0.58,0.955,937.4443797856202,15.71017003277908,77
13,0.58,0.956,938.8072597856203,15.723272284169804,77
13,0.58,0.957,948.7884239856212,15.71734995246917,77
13,0.58,0.958,947.9104737978714,15.758549182924448,77
13,0.58,0.959,972.5468945559564,15.776428765323066,77
13,0.58,0.96,972.2005520559561,15.78097069608288,77
13,0.58,0.961,975.6432895559559,15.796927302662892,77
13,0.58,0.962,975.1853470559556,15.831854018771613,77
13,0.58,0.963,962.307739555956,15.845645602230288,77
13,0.58,0.964,962.0624445559564,15.848741252099424,77
13,0.58,0.965,964.5079504507063,15.877172404593951,77
13,0.58,0.966,964.6549679507061,15.875318440135095,77
13,0.58,0.967,989.2856206541355,15.890535767097052,77
13,0.58,0.968,988.9432106541358,15.923561260179007,77
13,0.58,0.969,989.0089431796781,15.922748952453627,77
13,0.58,0.97,995.1705056796774,15.933370768288865,77
13,0.58,0.971,994.7774731796775,15.966822632876482,77
13,0.58,0.972,994.2242056796778,15.973867201787407,77
13,0.58,0.973,996.791516574427,15.999605894152943,77
13,0.58,0.974,999.1146965744279,16.028213541715786,77
13,0.58,0.975,998.0376015744276,16.041483130808285,77
13,0.58,0.976,1000.4947797798451,16.039889221546623,77
13,0.58,0.977,999.8330123398448,16.07644778304781,77
13,0.58,0.978,998.9299222427895,16.087592103142754,77
13,0.58,0.979,1021.9056131630828,16.089609675757995,77
13,0.58,0.98,1023.8289683587826,16.12216920078426,77
13,0.58,0.981,1023.3922481710325,16.12745363566258,77
13,0.58,0.982,1023.7760181710324,16.1505692439536,77
13,0.58,0.983,1025.247530671032,16.160700767699332,77
13,0.58,0.984,1024.2333256710324,16.172986534534363,77
13,0.58,0.985,1022.9138481710322,16.188998266007857,77
13,0.58,0.986,1022.6683281710326,16.219722817075542,77
13,0.58,0.987,1023.0787531710326,16.24266946886666,77
13,0.58,0.988,1033.9895781710327,16.248944662406306,77
13,0.58,0.989,1033.2624081710323,16.257722228381944,77
13,0.58,0.99,1032.9864906710322,16.288720922604256,77
13,0.585,0.94,903.1429603975656,15.438603873136392,77
13,0.585,0.941,903.5533853975655,15.465066618365201,77
13,0.585,0.942,902.6803653975657,15.476505498791532,77
13,0.585,0.943,904.665865423108,15.513815349519994,77
13,0.585,0.944,904.665865423108,15.513815349519994,77
13,0.585,0.945,934.4474913229204,15.53421373865637,77
13,0.585,0.946,933.7045461351703,15.5439244117587,77
13,0.585,0.947,932.9133011951704,15.58463675406144,77
13,0.585,0.948,934.8139111951702,15.59088907118793,77
13,0.585,0.949,935.2758086951704,15.585220996972021,77
13,0.585,0.95,938.9903261951704,15.629403076097354,77
13,0.585,0.951,938.2170611951703,15.639273426140448,77
13,0.585,0.952,938.4862661951706,15.636069316509523,77
13,0.585,0.953,939.0771720899204,15.658900255224987,77
13,0.585,0.954,938.6485620899201,15.69473613489566,77
13,0.585,0.955,937.4443797856202,15.71017003277908,77
13,0.585,0.956,938.8072597856203,15.723272284169804,77
13,0.585,0.957,948.7884239856212,15.71734995246917,77
13,0.585,0.958,947.9104737978714,15.758549182924448,77
13,0.585,0.959,972.5468945559564,15.776428765323066,77
13,0.585,0.96,972.2005520559561,15.78097069608288,77
13,0.585,0.961,975.6432895559559,15.796927302662892,77
13,0.585,0.962,975.1853470559556,15.831854018771613,77
13,0.585,0.963,962.307739555956,15.845645602230288,77
13,0.585,0.964,962.0624445559564,15.848741252099424,77
13,0.585,0.965,964.5079504507063,15.877172404593951,77
13,0.585,0.966,964.6549679507061,15.875318440135095,77
13,0.585,0.967,989.2856206541355,15.890535767097052,77
13,0.585,0.968,988.9432106541358,15.923561260179007,77
13,0.585,0.969,989.0089431796781,15.922748952453627,77
13,0.585,0.97,995.1705056796774,15.933370768288865,77
13,0.585,0.971,994.7774731796775,15.966822632876482,77
13,0.585,0.972,994.2242056796778,15.973867201787407,77
13,0.585,0.973,996.791516574427,15.999605894152943,77
13,0.585,0.974,999.1146965744279,16.028213541715786,77
13,0.585,0.975,998.0376015744276,16.041483130808285,77
13,0.585,0.976,1000.4947797798451,16.039889221546623,77
13,0.585,0.977,999.8330123398448,16.07644778304781,77
13,0.585,0.978,998.9299222427895,16.087592103142754,77
13,0.585,0.979,1021.9056131630828,16.089609675757995,77
13,0.585,0.98,1023.8289683587826,16.12216920078426,77
13,0.585,0.981,1023.3922481710325,16.12745363566258,77
13,0.585,0.982,1023.7760181710324,16.1505692439536,77
13,0.585,0.983,1025.247530671032,16.160700767699332,77
13,0.585,0.984,1024.2333256710324,16.172986534534363,77
13,0.585,0.985,1022.9138481710322,16.188998266007857,77
13,0.585,0.986,1022.6683281710326,16.219722817075542,77
13,0.585,0.987,1023.0787531710326,16.24266946886666,77
13,0.585,0.988,1033.9895781710327,16.248944662406306,77
13,0.585,0.989,1033.2624081710323,16.257722228381944,77
13,0.585,0.99,1032.9864906710322,16.288720922604256,77
13,0.59,0.94,903.1429603975656,15.438603873136392,77
13,0.59,0.941,903.5533853975655,15.465066618365201,77
13,0.59,0.942,902.6803653975657,15.476505498791532,77
13,0.59,0.943,904.665865423108,15.513815349519994,77
13,0.59,0.944,904.665865423108,15.513815349519994,77
13,0.59,0.945,934.4474913229204,15.53421373865637,77
13,0.59,0.946,933.7045461351703,15.5439244117587,77
13,0.59,0.947,932.9133011951704,15.58463675406144,77
13,0.59,0.948,934.8139111951702,15.59088907118793,77
13,0.59,0.949,935.2758086951704,15.585220996972021,77
13,0.59,0.95,938.9903261951704,15.629403076097354,77
13,0.59,0.951,938.2170611951703,15.639273426140448,77
13,0.59,0.952,938.4862661951706,15.636069316509523,77
13,0.59,0.953,939.0771720899204,15.658900255224987,77
13,0.59,0.954,938.6485620899201,15.69473613489566,77
13,0.59,0.955,937.4443797856202,15.71017003277908,77
13,0.59,0.956,938.8072597856203,15.723272284169804,77
13,0.59,0.957,948.7884239856212,15.71734995246917,77
13,0.59,0.958,947.9104737978714,15.758549182924448,77
13,0.59,0.959,972.5468945559564,15.776428765323066,77
13,0.59,0.96,972.2005520559561,15.78097069608288,77
13,0.59,0.961,975.6432895559559,15.796927302662892,77
13,0.59,0.962,975.1853470559556,15.831854018771613,77
13,0.59,0.963,962.307739555956,15.845645602230288,77
13,0.59,0.964,962.0624445559564,15.848741252099424,77
13,0.59,0.965,964.5079504507063,15.877172404593951,77
13,0.59,0.966,964.6549679507061,15.875318440135095,77
13,0.59,0.967,989.2856206541355,15.890535767097052,77
13,0.59,0.968,988.9432106541358,15.923561260179007,77
13,0.59,0.969,989.0089431796781,15.922748952453627,77
13,0.59,0.97,995.1705056796774,15.933370768288865,77
13,0.59,0.971,994.7774731796775,15.966822632876482,77
13,0.59,0.972,994.2242056796778,15.973867201787407,77
13,0.59,0.973,996.791516574427,15.999605894152943,77
13,0.59,0.974,999.1146965744279,16.028213541715786,77
13,0.59,0.975,998.0376015744276,16.041483130808285,77
13,0.59,0.976,1000.4947797798451,16.039889221546623,77
13,0.59,0.977,999.8330123398448,16.07644778304781,77
13,0.59,0.978,998.9299222427895,16.087592103142754,77
13,0.59,0.979,1021.9056131630828,16.089609675757995,77
13,0.59,0.98,1023.8289683587826,16.12216920078426,77
13,0.59,0.981,1023.3922481710325,16.12745363566258,77
13,0.59,0.982,1023.7760181710324,16.1505692439536,77
13,0.59,0.983,1025.247530671032,16.160700767699332,77
13,0.59,0.984,1024.2333256710324,16.172986534534363,77
13,0.59,0.985,1022.9138481710322,16.188998266007857,77
13,0.59,0.986,1022.6683281710326,16.219722817075542,77
13,0.59,0.987,1023.0787531710326,16.24266946886666,77
13,0.59,0.988,1033.9895781710327,16.248944662406306,77
