seed,threshold,alloc,ret_pct,dd_pct,trades
950,0.64,0.9998,-66.01560444,82.62560444000002,53
950,0.66,0.998,-65.97560444000001,82.62560444000002,53
950,0.66,0.9998,-66.01560444,82.62560444000002,53
975,0.58,0.998,-1.6168577999999934,46.95547744957844,61
975,0.58,0.9998,-1.6168577999999934,46.95547744957844,61
975,0.6,0.998,-1.6168577999999934,46.95547744957844,61
975,0.6,0.9998,-1.6168577999999934,46.95547744957844,61
975,0.62,0.998,-1.6168577999999934,46.95547744957844,61
975,0.62,0.9998,-1.6168577999999934,46.95547744957844,61
975,0.64,0.998,-1.6168577999999934,46.95547744957844,61
975,0.64,0.9998,-1.6168577999999934,46.95547744957844,61
975,0.66,0.998,-1.6168577999999934,46.95547744957844,61
975,0.66,0.9998,-1.6168577999999934,46.95547744957844,61
1000,0.58,0.998,-40.32045480000003,65.07478240654191,55
1000,0.58,0.9998,-40.32045480000003,65.07478240654191,55
1000,0.6,0.998,-40.32045480000003,65.07478240654191,55
1000,0.6,0.9998,-40.32045480000003,65.07478240654191,55
1000,0.62,0.998,-40.32045480000003,65.07478240654191,55
1000,0.62,0.9998,-40.32045480000003,65.07478240654191,55
1000,0.64,0.998,-40.32045480000003,65.07478240654191,55
1000,0.64,0.9998,-40.32045480000003,65.07478240654191,55
