variant,seed,seed_offset,alpha,threshold,alloc,max_board,ret_pct,dd_pct,trades
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.655,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.66,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.665,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.67,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.675,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.68,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.685,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.69,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.695,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.7,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.945,,33.039556079999976,52.14480586910331,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.95,,32.71955607999997,52.41230086554629,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.955,,31.949556079999965,53.0559607007372,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.96,,31.649556079999975,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.965,,31.07955607999997,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.97,,31.049556079999974,53.189347115275375,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.975,,9.589556080000028,56.172710526814384,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.98,,8.58955608000005,56.357075681460046,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.985,,8.329556080000033,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.99,,11.41955607999996,56.82520406158129,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,0.995,,26.839556079999973,56.876094345494096,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.705,1.0,,26.649556079999968,56.964210770767764,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.9,,15.929556079999996,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.905,,14.009556080000007,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.91,,13.819556080000005,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.915,,15.739556079999995,51.419478967185796,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.92,,15.19955608000001,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.925,,15.459556080000002,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.93,,34.769556079999965,51.54854564590493,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.935,,34.169556079999964,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.94,,33.69955607999997,51.50114603391239,70
mlp_h88_e500_gt1_wd2e4,52,0,12,0.71,0.945,,33.039556079999976,52.14480586910331,70
