round,stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
1,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
1,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,strong_hold_t3,3,0.68,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1210.4722902389296,32.15320328232834,58,-712.3121036404714
1,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,t2_close,2,0.7,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,856.8249510003373,19.11557618370554,60,498.5558089556725
1,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,t2_close,2,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,853.1690760003371,19.11557618370554,60,494.89993395567234
1,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,t2_close,3,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,1260.2817704788456,32.95462709028495,66,-758.6734803553486
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,strong_hold_t3,3,0.68,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1159.3934957023794,32.20738027535576,58,-769.892137340312
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,2,0.7,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,856.8249510003373,19.11557618370554,60,498.5558089556725
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,2,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,853.1690760003371,19.11557618370554,60,494.89993395567234
1,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,3,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,1250.5877386327952,32.95462709028495,67,-768.367512201399
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,strong_hold_t3,3,0.68,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1210.4722902389296,32.15320328232834,58,-712.3121036404714
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,2,0.7,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,856.8249510003373,19.11557618370554,60,498.5558089556725
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,2,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,853.1690760003371,19.11557618370554,60,494.89993395567234
1,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,3,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,1260.2817704788456,32.95462709028495,66,-758.6734803553486
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,713.9954352704422,36.509188628864635,67,-1731.507200193314
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,1119.3367059658692,27.93417352535012,57,-297.1641170761452
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,t2_close,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,853.1555560003371,19.11557618370554,60,494.88641395567237
2,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,795.667266939385,39.18381787767662,67,-1970.790878381809
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,713.9954352704422,36.509188628864635,67,-1731.507200193314
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,673.9018126485098,27.93417352535012,57,-742.5990103935046
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,t2_close,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,853.1555560003371,19.11557618370554,60,494.88641395567237
2,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,795.667266939385,39.18381787767662,67,-1970.790878381809
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,713.9954352704422,36.509188628864635,67,-1731.507200193314
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,1119.3367059658692,27.93417352535012,57,-297.1641170761452
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,t2_close,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,853.1555560003371,19.11557618370554,60,494.88641395567237
2,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,795.667266939385,39.18381787767662,67,-1970.790878381809
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,713.9954352704422,36.509188628864635,67,-1731.507200193314
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,673.9018126485098,27.93417352535012,57,-742.5990103935046
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,t2_close,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,853.1555560003371,19.11557618370554,60,494.88641395567237
2,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,788.0737409877352,39.18381787767662,68,-1978.3844043334589
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,713.9954352704422,36.509188628864635,67,-1731.507200193314
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,673.9018126485098,27.93417352535012,57,-742.5990103935046
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,t2_close,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,853.1555560003371,19.11557618370554,60,494.88641395567237
2,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,795.667266939385,39.18381787767662,67,-1970.790878381809
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,862.5467307043408,21.018873096243667,57,275.88195915510073
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,2205.1005386493703,33.04467775388413,62,175.33920818327442
3,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,t2_close,2,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,892.2129119383874,19.11557618370554,60,533.9437698937227
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,862.5467307043408,21.018873096243667,57,275.88195915510073
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,2205.1005386493703,33.04467775388413,62,175.33920818327442
3,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,t2_close,2,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,892.2129119383874,19.11557618370554,60,533.9437698937227
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,862.5467307043408,21.018873096243667,57,275.88195915510073
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,2205.1005386493703,33.04467775388413,62,175.33920818327442
3,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,t2_close,2,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,892.2129119383874,19.11557618370554,60,533.9437698937227
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,862.5467307043408,21.018873096243667,57,275.88195915510073
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,2141.616305564781,32.58468778668632,62,167.05377116242312
3,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,2,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,856.9237710003374,19.11557618370554,60,498.65462895567265
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,862.5467307043408,21.018873096243667,57,275.88195915510073
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,2205.1005386493703,33.04467775388413,62,175.33920818327442
3,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,t2_close,2,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,892.2129119383874,19.11557618370554,60,533.9437698937227
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,805.09980854559,39.18381787767662,67,-1961.3583367756041
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,t2_close,4,0.68,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1169.63305406434,32.68545071489529,66,-817.0210317230947
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,loss_rebound_t3,4,0.62,1.0,-0.001,0.0255,0.412,0.275,10,0.065,1400.7051130010452,39.18381787767662,67,-1365.7530323201488
4,fixedhp100_v15,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,805.09980854559,39.18381787767662,67,-1961.3583367756041
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,t2_close,4,0.68,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1169.63305406434,32.68545071489529,66,-817.0210317230947
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,loss_rebound_t3,4,0.62,1.0,-0.001,0.0255,0.412,0.275,10,0.065,1400.7051130010452,39.18381787767662,67,-1365.7530323201488
4,fixedhp100_v15,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,805.09980854559,39.18381787767662,67,-1961.3583367756041
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,t2_close,4,0.68,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1169.63305406434,32.68545071489529,66,-817.0210317230947
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,loss_rebound_t3,4,0.62,1.0,-0.001,0.0255,0.412,0.275,10,0.065,1400.7051130010452,39.18381787767662,67,-1365.7530323201488
4,fixedhp100_v15,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,795.667266939385,39.18381787767662,67,-1970.790878381809
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,4,0.68,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1111.7982913002375,32.98201729881446,66,-910.443784557498
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,loss_rebound_t3,4,0.62,1.0,-0.001,0.0255,0.412,0.275,10,0.065,1362.970259049332,39.18381787767662,67,-1403.487886271862
4,fixedhp100_v15,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
4,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,805.09980854559,39.18381787767662,67,-1961.3583367756041
4,fixedhp100_v15,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,t2_close,4,0.68,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1169.63305406434,32.68545071489529,66,-817.0210317230947
