round,stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
1,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,t2_close,2,0.68,1.0,-0.0005,0.0255,0.412,0.287,12,0.06,856.9102510003373,19.11557618370554,60,498.64110895567256
1,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,strong_hold_t3,3,0.62,1.0,-0.001,0.0255,0.406,0.287,12,0.06,740.7248040804297,36.62935923043512,59,-1719.198303571785
1,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,t2_close,2,0.64,0.999,-0.001,0.0255,0.412,0.287,10,0.06,1278.8091353956092,19.11557618370554,58,920.5399933509445
1,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,3,0.66,0.999,-0.001,0.0255,0.412,0.275,12,0.065,1260.2817704788456,32.95462709028495,66,-758.6734803553486
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,4,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,486.60901447603743,31.043325781274905,64,-1302.9900792769513
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,1168.3476409914122,27.93417352535012,57,-248.15318205060225
2,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.065,1374.3882058724812,39.18381787767662,66,-1392.0699394487128
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,486.60901447603743,31.043325781274905,64,-1302.9900792769513
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,497.18463380090503,27.93417352535012,56,-919.3161892411094
2,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.065,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,t2_close,4,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,486.60901447603743,31.043325781274905,64,-1302.9900792769513
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,1168.3476409914122,27.93417352535012,57,-248.15318205060225
2,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.065,1374.3882058724812,39.18381787767662,66,-1392.0699394487128
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,4,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,486.60901447603743,31.043325781274905,64,-1302.9900792769513
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,481.4260068987604,27.93417352535012,56,-935.074816143254
2,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.065,1050.2745931723525,39.18381787767662,67,-1716.1835521488415
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,4,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,486.60901447603743,31.043325781274905,64,-1302.9900792769513
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,1168.3476409914122,27.93417352535012,57,-248.15318205060225
2,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.065,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,1177.1832229788445,37.3207776160415,65,-1365.7100909461353
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,1074.805418292915,37.255323695963554,64,-1460.2334252227115
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1374.3882058724812,39.18381787767662,66,-1392.0699394487128
3,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,strong_hold_t3,2,0.62,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,817.6608813585505,21.04217430050745,58,228.19996529765615
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,1177.1832229788445,37.3207776160415,65,-1365.7100909461353
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,1074.805418292915,37.255323695963554,64,-1460.2334252227115
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
3,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,strong_hold_t3,2,0.62,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,817.6608813585505,21.04217430050745,58,228.19996529765615
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,1177.1832229788445,37.3207776160415,65,-1365.7100909461353
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,1074.805418292915,37.255323695963554,64,-1460.2334252227115
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1374.3882058724812,39.18381787767662,66,-1392.0699394487128
3,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,strong_hold_t3,2,0.62,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,817.6608813585505,21.04217430050745,58,228.19996529765615
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,1177.1832229788445,37.3207776160415,65,-1365.7100909461353
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,1041.2418810288546,36.70654464108668,64,-1427.9434759015471
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
3,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,strong_hold_t3,2,0.62,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,817.6608813585505,21.04217430050745,58,228.19996529765615
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,1177.1832229788445,37.3207776160415,65,-1365.7100909461353
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,1074.805418292915,37.255323695963554,64,-1460.2334252227115
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
3,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,strong_hold_t3,2,0.62,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,817.6608813585505,21.04217430050745,58,228.19996529765615
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,492.0070225738922,35.49016729007191,63,-1831.213052234737
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-04-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1210.4722902389296,32.15320328232834,58,-712.3121036404714
4,fixedhp100,88,500,0.021,0.0002,0.01,440,incumbent,2025-02-01,15,loss_rebound_t3,3,0.66,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1224.9615996022494,21.013409094673012,64,638.9525082414879
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,492.0070225738922,35.49016729007191,63,-1831.213052234737
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-04-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1210.4722902389296,32.15320328232834,58,-712.3121036404714
4,fixedhp100,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,15,loss_rebound_t3,3,0.66,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1224.9615996022494,21.013409094673012,64,638.9525082414879
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,492.0070225738922,35.49016729007191,63,-1831.213052234737
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-04-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1210.4722902389296,32.15320328232834,58,-712.3121036404714
4,fixedhp100,88,500,0.021,0.00016,0.01,440,tie_wd16,2025-02-01,15,loss_rebound_t3,3,0.66,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1224.9615996022494,21.013409094673012,64,638.9525082414879
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,492.0070225738922,35.49016729007191,63,-1831.213052234737
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1159.089631580429,32.218612711084525,58,-771.543893749714
4,fixedhp100,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.66,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1224.9615996022494,21.013409094673012,64,638.9525082414879
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,492.0070225738922,35.49016729007191,63,-1831.213052234737
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-04-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1210.4722902389296,32.15320328232834,58,-712.3121036404714
4,fixedhp100,88,480,0.022,0.0002,0.01,440,local_alt,2025-02-01,15,loss_rebound_t3,3,0.66,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1224.9615996022494,21.013409094673012,64,638.9525082414879
