stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.64,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,239.53712156511514,46.6230688174468,67,-3419.631136528501
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,4,0.64,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,4,0.64,1.0,-0.0005,0.0255,0.412,0.275,10,0.065,469.79400708259027,46.03930387049501,64,-3119.322457376811
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.64,1.0,-0.0005,0.0255,0.412,0.275,10,0.06,525.2734891700874,35.768561855487604,58,-1831.3539334884254
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,2,0.64,1.0,-0.0005,0.0255,0.412,0.275,10,0.06,669.4083991828546,43.919981729789484,56,-2665.3894083918835
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,2,0.66,0.9998,-0.001,0.0255,0.406,0.275,10,0.06,647.4148696171501,44.785824795041854,56,-2791.2841057878727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.62,1.0,-0.001,0.0255,0.406,0.275,10,0.06,1119.2881659658694,27.93417352535012,57,-297.212657076145
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.64,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,239.53712156511514,46.6230688174468,67,-3419.631136528501
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.68,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,238.88158161091516,46.6230688174468,66,-3420.2866764827013
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,loss_rebound_t3,4,0.66,0.999,-0.0005,0.0265,0.412,0.275,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0265,0.406,0.275,12,0.06,1009.9493209658698,27.93417352535012,57,-406.55150207614463
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,2,0.66,0.9998,-0.001,0.0255,0.406,0.275,12,0.065,602.3192446171502,44.785824795041854,57,-2836.3797307878726
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,3,0.66,1.0,-0.001,0.0255,0.412,0.287,12,0.06,647.0684349230027,40.982426036538435,62,-2335.2226894616097
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,4,0.7,1.0,-0.001,0.0255,0.406,0.275,12,0.065,283.46093152159017,36.59067545224208,62,-2171.8201227474597
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,2,0.66,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,437.79385311009025,54.84346086344735,54,-4207.821450503592
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,3,0.62,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,335.30255618659453,45.43021482066288,62,-3180.7232222929515
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,2,0.66,0.9998,-0.001,0.0255,0.406,0.275,10,0.065,541.4933979899995,43.52831785107566,55,-2746.30474413908
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,3,0.7,0.9998,-0.0005,0.0255,0.412,0.275,10,0.065,1256.2045924825736,22.168916708320396,58,531.5345874841261
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,4,0.66,0.999,-0.001,0.0255,0.412,0.287,10,0.065,465.7302595825903,45.99201639093261,64,-3117.711707329323
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,4,0.7,1.0,-0.0005,0.0265,0.412,0.287,12,0.065,790.4784441492395,32.556924924486495,68,-1180.75254678914
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,2,0.68,0.999,-0.0005,0.0265,0.406,0.287,10,0.06,432.06052921954495,40.74806159615504,54,-2522.10686231906
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.406,0.287,10,0.06,417.51854698015006,36.38160750721043,62,-2012.674353885102
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,loss_rebound_t3,2,0.66,0.999,-0.0005,0.0255,0.406,0.275,12,0.06,679.38277407918,27.93417352535012,56,-737.1180489628345
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,2,0.62,0.999,-0.001,0.0255,0.412,0.275,10,0.06,806.1129056360153,20.719589215752617,58,255.36219974570122
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,3,0.66,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,1072.8813690804297,36.62935923043512,58,-1387.041738571785
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.68,0.999,-0.0005,0.0265,0.406,0.275,12,0.065,1472.4043544416622,17.472762127572445,63,1311.2728991329689
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,3,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,336.4784647505472,45.465007967416675,61,-3183.722491339454
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.68,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,1624.6376884231272,17.542499341868922,63,1455.1377673988563
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,2,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.065,430.49543996069497,31.665667615142475,57,-1433.7846738564022
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,3,0.62,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1342.5279275557293,22.386077150306637,59,591.7986695189328
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,3,0.66,1.0,-0.0005,0.0265,0.412,0.287,12,0.06,335.30255618659453,45.43021482066288,62,-3180.7232222929515
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,2,0.62,1.0,-0.001,0.0255,0.412,0.275,10,0.06,843.0972889617154,20.719589215752617,58,292.34658307140137
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,12,0.06,1175.1866679788448,37.32412362064628,65,-1368.1081664987094
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,3,0.66,0.9998,-0.0005,0.0265,0.406,0.287,10,0.06,1256.2045924825736,22.168916708320396,58,531.5345874841261
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.68,0.999,-0.001,0.0255,0.412,0.275,10,0.06,524.0969266700874,35.68421959675449,58,-1822.4094249404513
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,2,0.64,0.9998,-0.0005,0.0265,0.412,0.275,12,0.06,397.0484299879951,40.743819932682406,56,-2556.609961933894
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.406,0.287,12,0.06,939.5420302389296,22.386077150306637,59,188.81277220213303
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.62,0.999,-0.001,0.0255,0.412,0.287,12,0.06,239.53712156511514,46.6230688174468,67,-3419.631136528501
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,275.7359188009051,42.258932554584455,56,-2859.7359877492295
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,1200.3382411342093,19.17342918810656,59,835.1267385614219
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,4,0.7,1.0,-0.0005,0.0265,0.412,0.275,12,0.065,278.6704465215901,32.17202457153737,63,-1646.3725020628945
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,3,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,339.4333112438447,45.43021482066288,61,-3176.5924672357014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,2,0.64,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,428.0425649879952,40.743819932682406,55,-2525.6158269338935
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.62,0.999,-0.001,0.0255,0.406,0.275,12,0.06,869.779537394132,17.42542799060212,65,714.3281785218775
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,4,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.06,832.2988755096649,28.793321503487356,64,-687.2997049088178
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,3,0.68,1.0,-0.001,0.0255,0.406,0.287,12,0.06,525.9937805212699,24.619971969853705,64,-492.80285586117475
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.065,1117.5752884658696,27.93417352535012,57,-298.92553457614486
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.68,0.9998,-0.0005,0.0265,0.406,0.287,10,0.06,1119.2881659658694,27.93417352535012,57,-297.212657076145
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.66,1.0,-0.0005,0.0255,0.412,0.287,10,0.065,586.662275407985,36.50675723193509,65,-1858.5485924242262
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,2,0.66,1.0,-0.0005,0.0255,0.412,0.275,10,0.065,442.880089138745,31.266672518789658,57,-1373.5206131160141
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,4,0.66,0.9998,-0.0005,0.0255,0.406,0.275,12,0.06,319.32210882059496,45.717416074856224,66,-3231.167820162152
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,12,0.065,992.6864290128498,24.609180898098522,63,-24.815278758973022
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,loss_rebound_t3,4,0.64,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,605.4696914654004,39.18381787767662,67,-2160.9884538557935
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,strong_hold_t3,4,0.68,1.0,-0.0005,0.0255,0.406,0.287,10,0.065,591.5445629904998,35.957999269912264,63,-1787.815349398972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.06,443.16509061009015,54.449685401354486,54,-4155.1971575524485
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.406,0.287,12,0.06,850.3689757505153,20.719589215752617,57,299.6182698602013
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.68,1.0,-0.0005,0.0265,0.412,0.275,12,0.065,600.8499919383871,35.64673213663503,60,-1741.1578644578167
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.64,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,1612.4376848684278,17.542499341868922,64,1442.937763844157
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,2,0.64,0.999,-0.001,0.0255,0.406,0.275,12,0.06,443.16509061009015,54.449685401354486,54,-4155.1971575524485
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.065,773.0045332023801,32.20738027535576,60,-1156.2810998403113
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,strong_hold_t3,3,0.7,1.0,-0.0005,0.0265,0.406,0.275,10,0.065,973.65016263976,36.62729595170255,59,-1486.0253515645463
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,4,0.68,0.999,-0.0005,0.0255,0.406,0.275,10,0.06,439.6808751173201,39.312064844735986,65,-2342.166906250998
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.64,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,1966.8029325498128,17.41544101833182,64,1812.5500103499944
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,2,0.64,0.999,-0.0005,0.0255,0.406,0.275,10,0.06,276.6355888009051,41.98862756361311,56,-2826.399718832668
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,2,0.62,0.9998,-0.0005,0.0265,0.412,0.275,12,0.06,397.0484299879951,40.743819932682406,56,-2556.609961933894
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,4,0.66,0.999,-0.0005,0.0255,0.412,0.287,10,0.065,717.3625875738925,31.048686182309602,63,-1072.8797543032597
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,10,0.065,1106.832333088175,31.643502611646156,66,-754.787980309364
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,3,0.68,1.0,-0.001,0.0255,0.412,0.287,12,0.06,1321.5658682929152,17.46361518018806,64,1161.5320466703479
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,2,0.64,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,437.79385311009025,54.84346086344735,54,-4207.821450503592
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.68,0.999,-0.001,0.0255,0.406,0.275,10,0.065,1374.7347958724815,39.18381787767662,66,-1391.7233494487125
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,3,0.7,0.9998,-0.0005,0.0255,0.406,0.275,10,0.06,880.7591410250998,24.403204772433966,63,-112.02543166697626
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.7,0.9998,-0.0005,0.0265,0.406,0.287,10,0.06,484.0796436961477,40.588339727613125,65,-2450.9211236174274
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,3,0.64,1.0,-0.001,0.0255,0.412,0.287,12,0.06,1260.7523254788455,32.960379260611916,66,-758.8931857945845
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,3,0.66,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,1324.7858207929153,17.46361518018806,64,1164.751999170348
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.7,0.9998,-0.0005,0.0265,0.412,0.275,12,0.06,238.88158161091516,46.6230688174468,66,-3420.2866764827013
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,1010.9093634658697,27.93417352535012,57,-405.59145957614476
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,4,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.06,739.0640893369895,37.03263314873002,67,-1769.2518885106128
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,4,0.68,0.999,-0.001,0.0255,0.412,0.287,12,0.06,289.82224698015017,31.9732717383115,63,-1611.37036161723
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,loss_rebound_t3,4,0.68,0.9998,-0.0005,0.0265,0.406,0.275,10,0.06,438.37240270429527,46.186944749672534,64,-3168.460967256409
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,2,0.62,0.999,-0.0005,0.0265,0.412,0.287,10,0.065,835.3927479241456,21.018873096243667,57,248.72797637490555
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,2,0.68,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,812.6914782043402,21.018873096243667,58,226.02670665510016
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,4,0.62,1.0,-0.0005,0.0255,0.412,0.287,10,0.065,443.2420644114501,31.9732717383115,63,-1457.95054418593
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.66,0.9998,-0.0005,0.0265,0.412,0.275,12,0.06,238.88158161091516,46.6230688174468,66,-3420.2866764827013
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,2,0.64,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,868.4465907043406,21.018873096243667,57,281.7818191551005
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.62,0.999,-0.0005,0.0255,0.412,0.275,12,0.06,1612.4376848684278,17.542499341868922,64,1442.937763844157
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,289.82224698015017,31.9732717383115,63,-1611.37036161723
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.68,1.0,-0.001,0.0255,0.412,0.287,10,0.06,525.2734891700874,35.768561855487604,58,-1831.3539334884254
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.64,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,525.2734891700874,35.768561855487604,58,-1831.3539334884254
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,2,0.66,1.0,-0.0005,0.0255,0.412,0.275,12,0.06,411.46133663874485,31.266672518789658,58,-1404.9393656160144
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,2,0.7,0.999,-0.001,0.0255,0.406,0.275,12,0.065,1430.4066947394779,19.11557618370554,57,1072.1375526948132
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0255,0.406,0.287,12,0.06,1023.8726293818274,20.797164147259746,65,463.8129317106577
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,2,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,779.6559304241455,21.018873096243667,58,192.9911588749054
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,2,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.065,1107.3949271087592,19.17342918810656,59,742.1834245359719
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.62,0.9998,-0.001,0.0255,0.406,0.275,12,0.065,792.944941939385,39.18381787767662,67,-1973.513203381809
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,3,0.64,1.0,-0.0005,0.0255,0.406,0.275,12,0.065,740.7248040804297,36.62935923043512,59,-1719.198303571785
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,4,0.66,0.999,-0.0005,0.0265,0.412,0.275,12,0.065,394.57773922984967,36.40386475300988,67,-2038.2860311313357
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,4,0.64,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,792.944941939385,39.18381787767662,67,-1973.513203381809
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,4,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,1418.1372776506273,23.151168687703837,68,575.5970351261667
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,4,0.7,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,719.2465844760374,31.043325781274905,63,-1070.3525092769514
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,strong_hold_t3,4,0.66,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,417.51854698015006,36.38160750721043,62,-2012.674353885102
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,4,0.64,0.999,-0.0005,0.0255,0.412,0.287,10,0.065,1106.832333088175,31.643502611646156,66,-754.787980309364
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.68,0.9998,-0.0005,0.0255,0.406,0.275,10,0.06,548.2977603824422,39.904462816595746,65,-2304.6377776090476
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,2,0.7,1.0,-0.001,0.0255,0.412,0.275,10,0.065,1527.5241447394776,19.11557618370554,56,1169.255002694813
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,strong_hold_t3,3,0.62,0.9998,-0.0005,0.0255,0.412,0.287,10,0.06,1018.4329776397599,32.21679788331258,59,-911.9827683577498
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,2,0.62,0.9998,-0.0005,0.0255,0.412,0.275,10,0.06,952.4357434266799,44.85533765308594,55,-2494.604774943633
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,2,0.68,0.9998,-0.001,0.0255,0.412,0.275,10,0.065,525.2734891700874,35.768561855487604,58,-1831.3539334884254
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,2,0.66,1.0,-0.001,0.0255,0.412,0.287,12,0.06,1072.8456147637096,19.17342918810656,58,707.6341121909222
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,2,0.7,0.9998,-0.0005,0.0265,0.406,0.287,10,0.06,1082.21880832214,20.719589215752617,56,531.4681024318259
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.275,10,0.065,2047.437894885013,23.204406635432598,67,1198.509098633101
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,loss_rebound_t3,2,0.7,0.999,-0.0005,0.0255,0.412,0.287,10,0.06,1117.5752884658696,27.93417352535012,57,-298.92553457614486
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,3,0.7,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,931.080227482574,22.168916708320396,58,206.4102224841264
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0265,0.406,0.287,10,0.06,348.4350040971201,44.76022878006036,65,-3087.192449510123
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.287,12,0.06,467.0946892700849,40.766077075267084,63,-2489.234559761965
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,4,0.68,0.999,-0.0005,0.0255,0.406,0.287,10,0.06,676.2446775738922,35.49016729007191,63,-1646.975397234737
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,2,0.62,1.0,-0.001,0.0255,0.406,0.275,10,0.06,1064.5115571377598,19.17342918810656,59,699.3000545649725
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,4,0.64,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,790.4784441492395,32.556924924486495,68,-1180.75254678914
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,t2_close,4,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,1004.7042718369896,37.04699377269603,67,-1505.334980886534
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.64,1.0,-0.001,0.0255,0.412,0.287,12,0.065,509.6434854880674,35.05519113229711,67,-1761.3794503875858
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,14,loss_rebound_t3,4,0.62,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,1049.4338484138727,39.18381787767662,66,-1717.0242969073213
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,4,0.7,0.999,-0.0005,0.0265,0.406,0.287,10,0.065,387.0828263228401,39.46106401681559,65,-2412.644855695031
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,strong_hold_t3,3,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.065,593.6411342887301,23.563598342238176,60,-298.39066677985113
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,18,loss_rebound_t3,3,0.68,0.999,-0.001,0.0255,0.412,0.287,10,0.065,284.4905733371527,46.67846245860993,59,-3381.3249216960385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.06,586.6290228824423,35.71049308093762,65,-1763.0301468300718
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.287,10,0.06,1042.9134838002374,37.34938804468765,66,-1503.4130815622807
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,12,0.065,503.8389337450676,35.05519113229711,68,-1767.1840021305857
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,strong_hold_t3,4,0.7,0.999,-0.0005,0.0265,0.412,0.275,10,0.06,433.19953152158996,32.15159134019071,62,-1489.3914293012956
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,17,t2_close,3,0.7,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,1623.4876884231269,17.541082590520894,63,1454.1577775606195
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,15,strong_hold_t3,4,0.68,0.9998,-0.0005,0.0255,0.412,0.287,12,0.065,486.60901447603743,31.043325781274905,64,-1302.9900792769513
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-03-01,16,t2_close,3,0.64,0.999,-0.001,0.0255,0.406,0.287,10,0.065,2491.782093649369,17.455572899199662,62,2332.7133457454092
