stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_pullback,ret_pct,dd_pct,trades,obj
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.406,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.406,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.406,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.406,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.412,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.412,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.412,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0255,0.412,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.275,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.275,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.287,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.287,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.275,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.275,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.406,0.275,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.406,0.275,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.406,0.287,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.406,0.287,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.412,0.275,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.412,0.275,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.406,0.275,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.406,0.275,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.406,0.287,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.406,0.287,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.412,0.275,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.412,0.275,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.412,0.287,0.06,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0255,0.412,0.287,0.065,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.275,0.06,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.275,0.065,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.287,0.06,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.287,0.065,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.275,0.06,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.275,0.065,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,0.06,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,0.065,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.406,0.275,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.406,0.275,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.406,0.287,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.406,0.287,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.412,0.275,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.412,0.275,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.412,0.287,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.001,0.0255,0.412,0.287,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.406,0.275,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.406,0.275,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.406,0.287,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.406,0.287,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.412,0.275,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.412,0.275,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.412,0.287,0.06,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0255,0.412,0.287,0.065,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.406,0.275,0.06,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.406,0.275,0.065,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.406,0.287,0.06,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.406,0.287,0.065,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.412,0.275,0.06,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.412,0.275,0.065,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.412,0.287,0.06,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.999,-0.0005,0.0265,0.412,0.287,0.065,985.5340523478073,40.79640142042184,62,-1974.4341181028133
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.406,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.406,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.406,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.406,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.412,0.275,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.412,0.275,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.412,0.287,0.06,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0255,0.412,0.287,0.065,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.275,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.275,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.287,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.287,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.275,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.275,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,0.06,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,0.065,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.406,0.275,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.406,0.275,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.406,0.287,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.406,0.287,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.412,0.275,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.412,0.275,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.406,0.275,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.406,0.275,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.406,0.287,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.406,0.287,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.412,0.275,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.412,0.275,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.412,0.287,0.06,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0255,0.412,0.287,0.065,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.275,0.06,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.275,0.065,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.287,0.06,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.287,0.065,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.275,0.06,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.275,0.065,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,0.06,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,0.065,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.406,0.275,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.406,0.275,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.406,0.287,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.406,0.287,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.412,0.275,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.412,0.275,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.412,0.287,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.001,0.0255,0.412,0.287,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.406,0.275,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.406,0.275,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.406,0.287,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.406,0.287,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.412,0.275,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.412,0.275,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.412,0.287,0.06,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0255,0.412,0.287,0.065,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.406,0.275,0.06,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.406,0.275,0.065,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.406,0.287,0.06,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.406,0.287,0.065,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.412,0.275,0.06,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.412,0.275,0.065,993.7842899623074,40.79640142042184,61,-1966.1838804883132
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-02-01,16,0.64,0.999,-0.0005,0.0265,0.412,0.287,0.06,993.7842899623074,40.79640142042184,61,-1966.1838804883132
