stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades,obj
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.6,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.62,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.64,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.0215,0.00022,0.01,440,tie_hp,2025-03-01,17,0.66,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.999,-0.0005,0.0265,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.999,-0.0005,0.0265,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.999,-0.0005,0.0265,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.999,-0.0005,0.0265,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.999,-0.0005,0.0265,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.998,-0.001,0.0255,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.998,-0.0005,0.0265,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.999,-0.001,0.0255,3031.1082134647727,15.976528947256623,65,3031.1082134647727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.999,-0.0005,0.0265,3031.1082134647727,15.976528947256623,65,3031.1082134647727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.9998,-0.001,0.0255,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.999,-0.001,0.0255,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.999,-0.0005,0.0265,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.999,-0.001,0.0255,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.999,-0.0005,0.0265,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.999,-0.001,0.0255,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.999,-0.0005,0.0265,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.999,-0.001,0.0255,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.999,-0.0005,0.0265,3054.0639596339715,15.976528947256623,64,3054.0639596339715
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.999,-0.001,0.0255,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.999,-0.0005,0.0265,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.999,-0.001,0.0255,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.999,-0.0005,0.0265,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.999,-0.001,0.0255,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.999,-0.0005,0.0265,1624.8170339138276,40.89932299010153,62,-1347.501724898356
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.999,-0.001,0.0255,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.999,-0.0005,0.0265,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.999,-0.001,0.0255,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.999,-0.0005,0.0265,1637.0409715970275,40.89932299010153,61,-1335.2777872151562
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.58,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.6,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.62,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61,-1822.5144323441516
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61,-2274.831727388274
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.999,-0.001,0.0255,1141.910946240074,40.86058135052782,61,-1825.758815823265
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.999,-0.0005,0.0265,677.7384984480702,40.775914878241274,61,-2279.7712869408824
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61,-1821.7481235573698
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.64,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61,-2257.4064246880384
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.998,-0.001,0.0255,1151.721629544739,40.837511146572005,60,-1813.1797080439017
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.998,-0.0005,0.0265,684.053815869785,40.739541707006325,60,-2269.091188970974
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.999,-0.001,0.0255,1151.245670540324,40.86058135052782,60,-1816.424091523015
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.999,-0.0005,0.0265,683.4790368653701,40.775914878241274,60,-2274.0307485235826
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.9998,-0.001,0.0255,1155.612228040324,40.863546894145365,60,-1812.4133992571199
stage2,88,500,0.021,0.0002,0.01,440,incumbent,2025-01-01,17,0.66,0.9998,-0.0005,0.0265,679.7655193653699,40.5596649428009,60,-2251.794273770738
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.998,-0.001,0.0255,2340.7154832490887,15.999178014619474,66,2340.7154832490887
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.998,-0.0005,0.0265,1438.798848456897,18.105756164402067,66,1201.708108728649
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.999,-0.001,0.0255,2341.470520749088,16.007590007745453,66,2341.470520749088
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.999,-0.0005,0.0265,1438.106345956897,18.129450117774304,66,1198.1723318239804
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.9998,-0.001,0.0255,2362.148865749089,15.999870695542374,66,2362.148865749089
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,1438.9580009568967,18.129450117774304,66,1199.02398682398
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.999,-0.0005,0.0265,1449.1469769543464,18.129450117774304,65,1209.2129628214298
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.999,-0.0005,0.0265,1449.1469769543464,18.129450117774304,65,1209.2129628214298
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.999,-0.0005,0.0265,1449.1469769543464,18.129450117774304,65,1209.2129628214298
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.66,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.66,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,tie_hp,2025-01-01,14,0.66,0.999,-0.001,0.0255,2359.682681012439,16.007590007745453,65,2359.682681012439
