stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades,obj
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.6,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.6,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.62,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.62,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.62,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.62,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.64,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.64,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.64,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.64,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.66,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.66,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.66,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,15,0.66,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.58,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.58,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.58,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.58,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.6,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.6,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.6,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.6,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.62,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.62,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.62,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.62,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.64,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.64,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.64,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.64,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.66,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.66,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.66,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.0002,0.01,440,incumbent,16,0.66,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.58,0.998,-0.001,0.0255,2340.7154832490887,15.999178014619474,66,2340.7154832490887
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.58,0.998,-0.0005,0.0265,1438.798848456897,18.105756164402067,66,1201.708108728649
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.58,0.9998,-0.001,0.0255,2362.148865749089,15.999870695542374,66,2362.148865749089
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.58,0.9998,-0.0005,0.0265,1438.9580009568967,18.129450117774304,66,1199.02398682398
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.6,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.6,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.62,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.62,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.62,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.62,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.64,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.64,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.66,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.66,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.66,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,14,0.66,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.58,0.998,-0.001,0.0255,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.58,0.998,-0.0005,0.0265,1861.5748122565503,18.204754882534036,65,1612.604226352466
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.58,0.9998,-0.001,0.0255,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.58,0.9998,-0.0005,0.0265,1861.6861022565506,18.22800339605088,65,1609.9256947304448
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.6,0.998,-0.001,0.0255,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.6,0.998,-0.0005,0.0265,1861.5748122565503,18.204754882534036,65,1612.604226352466
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.6,0.9998,-0.001,0.0255,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.6,0.9998,-0.0005,0.0265,1861.6861022565506,18.22800339605088,65,1609.9256947304448
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.62,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.62,0.998,-0.0005,0.0265,1875.8990232998005,18.204754882534036,64,1626.9284373957162
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.62,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.62,0.9998,-0.0005,0.0265,1876.7631482998,18.22800339605088,64,1625.002740773694
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.64,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.64,0.998,-0.0005,0.0265,1875.8990232998005,18.204754882534036,64,1626.9284373957162
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.64,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.64,0.9998,-0.0005,0.0265,1876.7631482998,18.22800339605088,64,1625.002740773694
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.66,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.66,0.998,-0.0005,0.0265,1875.8990232998005,18.204754882534036,64,1626.9284373957162
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.66,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,15,0.66,0.9998,-0.0005,0.0265,1876.7631482998,18.22800339605088,64,1625.002740773694
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.58,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.58,0.998,-0.0005,0.0265,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.58,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.58,0.9998,-0.0005,0.0265,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.6,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.6,0.998,-0.0005,0.0265,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.6,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.6,0.9998,-0.0005,0.0265,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.62,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.62,0.998,-0.0005,0.0265,986.2265548478074,40.76406777362638,62,-1969.8615779873583
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.62,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.62,0.9998,-0.0005,0.0265,991.2446773478074,40.80563031508421,62,-1969.8309604622978
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.64,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.64,0.998,-0.0005,0.0265,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.64,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.64,0.9998,-0.0005,0.0265,998.6615549623076,40.80563031508421,61,-1962.4140828477975
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.66,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.66,0.998,-0.0005,0.0265,994.3779724623074,40.76406777362638,61,-1961.7101603728584
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.66,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,520,0.0205,0.0002,0.01,440,seed_scan_e520,16,0.66,0.9998,-0.0005,0.0265,998.6615549623076,40.80563031508421,61,-1962.4140828477975
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.58,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.58,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.58,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.58,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.6,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.6,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.62,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.62,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.62,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.62,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.64,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.64,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.66,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.66,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.66,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,14,0.66,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.58,0.998,-0.001,0.0255,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.58,0.998,-0.0005,0.0265,3031.0355084647726,15.970330460477403,65,3031.0355084647726
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.58,0.9998,-0.001,0.0255,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.58,0.9998,-0.0005,0.0265,3032.330230964772,16.01910595150687,65,3032.330230964772
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.6,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.6,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.6,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.6,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.62,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.62,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.62,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.62,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.64,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.64,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.64,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.64,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.66,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.66,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64,3054.1691471339727
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.66,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,15,0.66,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64,3055.384797133972
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.58,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.58,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.58,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.58,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.6,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.6,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.6,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.6,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.62,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.62,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62,-1344.58891796334
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.62,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.62,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62,-1361.5187943924107
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.64,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.64,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.64,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.64,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.66,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.66,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61,-1331.57948278014
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.66,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.021,0.00016,0.01,440,seed_scan_wd16,16,0.66,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61,-1349.3131517092106
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.58,0.998,-0.001,0.0255,2340.7154832490887,15.999178014619474,66,2340.7154832490887
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.58,0.998,-0.0005,0.0265,1438.798848456897,18.105756164402067,66,1201.708108728649
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.58,0.9998,-0.001,0.0255,2362.148865749089,15.999870695542374,66,2362.148865749089
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.58,0.9998,-0.0005,0.0265,1438.9580009568967,18.129450117774304,66,1199.02398682398
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.6,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.6,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.62,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.62,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.62,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.62,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.64,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65,2380.280501012439
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.64,0.9998,-0.0005,0.0265,1450.6062369543474,18.129450117774304,65,1210.6722228214308
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.66,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65,2358.9755060124385
stage2,88,500,0.0215,0.00022,0.01,440,seed_scan_lr215,14,0.66,0.998,-0.0005,0.0265,1449.8394794543465,18.105756164402067,65,1212.7487397260984
