round,stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
3,batch10,84,560,0.0232,0.000181,0.015,436,random_hp,2025-02-01,15,t2_close,3,0.64,0.9998,-0.0005,0.0265,0.406,0.275,12,0.06,-6.769992999999975,46.25756864835738,63,-3622.078230802885
3,batch10,84,560,0.0232,0.000181,0.015,436,random_hp,2025-05-01,18,t2_close,3,0.7,0.9998,-0.0005,0.0255,0.412,0.287,10,0.06,9.962315900000029,29.330061352784465,63,-1574.0450464341359
3,batch10,84,560,0.0232,0.000181,0.015,436,random_hp,2025-05-01,17,t2_close,2,0.68,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,-0.7939705399999775,24.726564900789754,50,-1032.3817586347704
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,14,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,788.8553118369897,32.66196802691848,68,-1194.980851393228
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,16,t2_close,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,600.8499919383871,35.64673213663503,60,-1741.1578644578167
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,16,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.065,927.4287972408077,40.51313173481302,59,-1998.5470109367548
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-06-01,14,loss_rebound_t3,2,0.7,1.0,-0.001,0.0255,0.406,0.287,12,0.06,1055.4562559914123,27.93417352535012,57,-361.04456705060215
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-05-01,16,t2_close,3,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,1462.0050825727128,17.472762127572445,64,1300.8736272640194
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,15,t2_close,4,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1153.2547515387973,32.46406903934091,66,-806.8335331821124
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-05-01,17,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,526.9945766842275,24.462634249763767,65,-472.9215332874246
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-06-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.06,720.4516555926473,32.310351008376564,63,-1221.1904654125406
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,1082.16925406434,37.058209538745686,66,-1429.2158905851422
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-05-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,370.18486293836503,40.6596281612273,67,-2573.3705164089115
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-02-01,15,t2_close,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,741.6664102704425,32.28255402054445,68,-1196.6400721948921
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-05-01,15,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,1063.5712329520077,36.311441388852664,59,-1358.2017337103123
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-06-01,17,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,511.5324755796398,30.76555633882624,63,-1244.7342850795092
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,15,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,1117.4710349230033,21.0085670820413,63,532.0429850780473
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-05-01,17,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,513.9396234507798,23.941522183779508,60,-423.44303860276125
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,14,strong_hold_t3,4,0.62,1.0,-0.001,0.0255,0.406,0.287,10,0.065,591.5445629904998,35.957999269912264,63,-1787.815349398972
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,16,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.275,12,0.06,484.21188048806744,39.23995189402165,66,-2288.9823467945307
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,18,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,952.4357434266799,44.85533765308594,55,-2494.604774943633
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-02-01,14,t2_close,2,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,1430.4066947394779,19.11557618370554,57,1072.1375526948132
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-02-01,16,strong_hold_t3,3,0.66,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,939.5420302389296,22.386077150306637,59,188.81277220213303
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-04-01,14,t2_close,4,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,785.85525183699,32.68135634029597,68,-1200.3075089985266
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-03-01,14,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
4,batch10,88,500,0.021,0.0002,0.01,440,elite,2025-02-01,15,t2_close,2,0.7,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,856.8114310003372,19.11557618370554,60,498.5422889556724
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,14,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,788.8553118369897,32.66196802691848,68,-1194.980851393228
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,16,t2_close,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,600.8499919383871,35.64673213663503,60,-1741.1578644578167
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,16,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.065,545.9633169383869,39.85257997270612,60,-2300.7462797863473
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-06-01,14,loss_rebound_t3,2,0.7,1.0,-0.001,0.0255,0.406,0.287,12,0.06,444.8934013009052,27.93417352535012,56,-971.6074217411092
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-05-01,16,t2_close,3,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,1462.0050825727128,17.472762127572445,64,1300.8736272640194
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,15,t2_close,4,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1055.104027352502,32.11233914021218,66,-862.7766694729594
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-05-01,17,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,526.9945766842275,24.462634249763767,65,-472.9215332874246
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-06-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.06,720.4516555926473,32.310351008376564,63,-1221.1904654125406
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,1082.16925406434,37.058209538745686,66,-1429.2158905851422
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-05-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,846.9048508102832,40.81659723793244,67,-2115.4868177416097
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-02-01,15,t2_close,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,741.6664102704425,32.28255402054445,68,-1196.6400721948921
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-05-01,15,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,972.1692910024374,36.112323718226754,59,-1425.709555184773
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-06-01,17,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,1047.9108752642148,28.810215930396843,63,-473.7150363834064
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,15,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,1117.4710349230033,21.0085670820413,63,532.0429850780473
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-05-01,17,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,513.9396234507798,23.941522183779508,60,-423.44303860276125
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,14,strong_hold_t3,4,0.62,1.0,-0.001,0.0255,0.406,0.287,10,0.065,591.5445629904998,35.957999269912264,63,-1787.815349398972
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,16,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.275,12,0.06,484.21188048806744,39.23995189402165,66,-2288.9823467945307
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,18,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,811.49482677528,44.85533765308594,55,-2635.5456915950326
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-02-01,14,t2_close,2,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,858.0624812669927,19.11557618370554,57,499.7933392223279
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-02-01,16,strong_hold_t3,3,0.66,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,939.5420302389296,22.386077150306637,59,188.81277220213303
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-04-01,14,t2_close,4,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,785.85525183699,32.68135634029597,68,-1200.3075089985266
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-03-01,14,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
4,batch10,88,520,0.0205,0.0002,0.01,440,elite,2025-02-01,15,t2_close,2,0.7,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,856.8114310003372,19.11557618370554,60,498.5422889556724
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,15,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,14,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,788.8553118369897,32.66196802691848,68,-1194.980851393228
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,16,t2_close,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,600.8499919383871,35.64673213663503,60,-1741.1578644578167
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,16,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.065,927.4287972408077,40.51313173481302,59,-1998.5470109367548
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-06-01,14,loss_rebound_t3,2,0.7,1.0,-0.001,0.0255,0.406,0.287,12,0.06,1055.4562559914123,27.93417352535012,57,-361.04456705060215
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-05-01,16,t2_close,3,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,1462.0050825727128,17.472762127572445,64,1300.8736272640194
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,15,t2_close,4,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,1153.2547515387973,32.46406903934091,66,-806.8335331821124
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-05-01,17,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,526.9945766842275,24.462634249763767,65,-472.9215332874246
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-06-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.06,720.4516555926473,32.310351008376564,63,-1221.1904654125406
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,1082.16925406434,37.058209538745686,66,-1429.2158905851422
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-05-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,370.18486293836503,40.6596281612273,67,-2573.3705164089115
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-02-01,15,t2_close,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,741.6664102704425,32.28255402054445,68,-1196.6400721948921
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-05-01,15,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,1063.5712329520077,36.311441388852664,59,-1358.2017337103123
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-06-01,17,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,511.5324755796398,30.76555633882624,63,-1244.7342850795092
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,15,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,1117.4710349230033,21.0085670820413,63,532.0429850780473
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-05-01,17,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,513.9396234507798,23.941522183779508,60,-423.44303860276125
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,14,strong_hold_t3,4,0.62,1.0,-0.001,0.0255,0.406,0.287,10,0.065,591.5445629904998,35.957999269912264,63,-1787.815349398972
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,16,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.275,12,0.06,484.21188048806744,39.23995189402165,66,-2288.9823467945307
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,18,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,952.4357434266799,44.85533765308594,55,-2494.604774943633
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-02-01,14,t2_close,2,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,1430.4066947394779,19.11557618370554,57,1072.1375526948132
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-02-01,16,strong_hold_t3,3,0.66,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,939.5420302389296,22.386077150306637,59,188.81277220213303
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-04-01,14,t2_close,4,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,785.85525183699,32.68135634029597,68,-1200.3075089985266
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-03-01,14,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
4,batch10,88,500,0.021,0.00016,0.01,440,elite,2025-02-01,15,t2_close,2,0.7,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,856.8114310003372,19.11557618370554,60,498.5422889556724
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,14,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,788.8553118369897,32.66196802691848,68,-1194.980851393228
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,16,t2_close,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,600.8499919383871,35.64673213663503,60,-1741.1578644578167
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,16,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.065,545.9633169383869,39.85257997270612,60,-2300.7462797863473
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-06-01,14,loss_rebound_t3,2,0.7,1.0,-0.001,0.0255,0.406,0.287,12,0.06,410.85944852071003,27.93417352535012,56,-1005.6413745213044
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-05-01,16,t2_close,3,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,1462.0050825727128,17.472762127572445,64,1300.8736272640194
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,4,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,993.3692941659824,32.41837948350032,66,-961.2362438540558
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-05-01,17,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,446.86438802126986,24.67003942079042,64,-577.9403424735806
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-06-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.06,717.3625875738925,31.048686182309602,63,-1072.8797543032597
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,1042.9134838002374,37.34938804468765,66,-1503.4130815622807
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-05-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,792.2262238282647,40.80653768431735,67,-2168.9582982898173
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,t2_close,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,741.6664102704425,32.28255402054445,68,-1196.6400721948921
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-05-01,15,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,770.1120293589371,36.0743675515195,59,-1623.212076823403
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-06-01,17,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,1422.7515270380195,28.71993006289431,63,-88.0400805092977
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,15,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,1077.121201264757,20.92553836524847,63,501.6565974349404
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-05-01,17,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,557.0467309630299,23.563598342238176,60,-334.98507010555136
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,14,strong_hold_t3,4,0.62,1.0,-0.001,0.0255,0.406,0.287,10,0.065,591.5445629904998,35.957999269912264,63,-1787.815349398972
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,16,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.275,12,0.06,484.21188048806744,39.23995189402165,66,-2288.9823467945307
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,18,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,811.49482677528,44.85533765308594,55,-2635.5456915950326
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,14,t2_close,2,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,1106.915228821937,19.11557618370554,56,748.6460867772723
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,16,strong_hold_t3,3,0.66,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,939.5420302389296,22.386077150306637,59,188.81277220213303
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-04-01,14,t2_close,4,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,785.85525183699,32.68135634029597,68,-1200.3075089985266
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-03-01,14,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
4,batch10,88,500,0.0215,0.00022,0.01,440,tie_lr215,2025-02-01,15,t2_close,2,0.7,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,856.8114310003372,19.11557618370554,60,498.5422889556724
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,39.63947690000009,50.4056059026327,62,-4073.4332314159246
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.287,10,0.065,39.63947690000009,50.4056059026327,62,-4073.4332314159246
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,39.32327676000005,49.83835071345294,62,-4005.678808854353
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-03-01,14,t2_close,4,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,-43.433090230000005,49.92860415853294,66,-4099.265589253952
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-03-01,16,t2_close,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,-71.88984886000003,74.91367823384223,54,-7125.931236921068
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-04-01,16,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,12,0.065,-71.88984886000003,74.91367823384223,54,-7125.931236921068
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-06-01,14,loss_rebound_t3,2,0.7,1.0,-0.001,0.0255,0.406,0.287,12,0.06,-66.28009149000003,76.07749340845491,47,-7259.97930050459
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-05-01,16,t2_close,3,0.62,0.999,-0.0005,0.0265,0.412,0.287,12,0.06,-15.745330940000091,39.47599012686492,67,-2817.264146163791
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-04-01,15,t2_close,4,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.06,21.701412799999996,38.76941851215576,68,-2695.028808658691
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-05-01,17,t2_close,3,0.7,0.999,-0.001,0.0255,0.406,0.287,12,0.06,-49.626379570000054,66.33392132429229,62,-6074.096938485075
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-06-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.287,10,0.06,67.60763174,33.833957709882014,62,-2056.867293445842
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-03-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,-45.82309023000002,53.634245659219445,66,-4546.332569336334
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-04-01,15,t2_close,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,-31.020454629999982,50.91677026842431,65,-4205.432886840917
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-05-01,17,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,5.171909910000005,52.702804647661495,64,-4383.5646478093795
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-02-01,15,t2_close,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,-45.82309023000002,53.634245659219445,66,-4546.332569336334
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-05-01,15,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.06,-69.58887684000003,73.91205484000002,52,-7003.435457640004
4,batch10,80,460,0.0193,0.000244,0.015,436,mut_hp,2025-06-01,17,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,-21.818921510000024,50.8131231314929,63,-4183.793697289148
