操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-02-12,09:30:00,000156,华数传媒,buy,8.420,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",10046.49
2025-02-13,15:00:00,000156,华数传媒,sell,9.233,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10935.43
2025-02-17,09:30:00,000948,南天信息,buy,20.359,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",10930.43
2025-02-18,15:00:00,000948,南天信息,sell,20.837,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11164.35
2025-02-20,09:30:00,000008,神州高铁,buy,3.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11159.35
2025-02-21,15:00:00,000008,神州高铁,sell,2.910,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10821.35
2025-02-25,09:30:00,000158,常山北明,buy,27.470,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",10816.35
2025-02-26,15:00:00,000158,常山北明,sell,27.410,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10793.35
2025-02-28,09:30:00,000058,深赛格,buy,8.869,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",10788.35
2025-03-03,15:00:00,000058,深赛格,sell,9.219,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11202.85
2025-03-05,09:30:00,000678,襄阳轴承,buy,8.700,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11197.85
2025-03-06,15:00:00,000678,襄阳轴承,sell,9.190,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11780.85
2025-03-11,09:30:00,000723,美锦能源,buy,4.780,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11775.85
2025-03-12,15:00:00,000723,美锦能源,sell,4.600,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11338.85
2025-03-18,09:30:00,002571,德力股份,buy,6.300,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11333.85
2025-03-19,15:00:00,002571,德力股份,sell,6.320,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11362.85
2025-03-21,09:30:00,000601,韶能股份,buy,5.280,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11357.85
2025-03-24,15:00:00,000601,韶能股份,sell,5.960,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12780.85
2025-03-27,09:30:00,000048,京基智农,buy,16.419,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",12775.85
2025-03-28,15:00:00,000048,京基智农,sell,16.228,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12636.81
2025-04-14,09:30:00,603226,菲林格尔,buy,6.780,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",12631.81
2025-04-15,15:00:00,603226,菲林格尔,sell,6.330,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11816.81
2025-04-17,09:30:00,000965,天保基建,buy,3.431,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",11811.81
2025-04-18,15:00:00,000965,天保基建,sell,4.089,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,14044.86
2025-04-22,09:30:00,000626,远大控股,buy,5.890,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",14039.86
2025-04-23,15:00:00,000626,远大控股,sell,5.620,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13413.86
2025-04-25,09:30:00,000514,渝开发,buy,4.660,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",13408.86
2025-04-28,15:00:00,000514,渝开发,sell,4.360,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12563.86
2025-04-30,09:30:00,000815,美利云,buy,13.550,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",12558.86
2025-05-06,15:00:00,000815,美利云,sell,14.140,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13084.86
2025-05-09,09:30:00,000559,万向钱潮,buy,7.679,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",13079.86
2025-05-12,15:00:00,000559,万向钱潮,sell,9.066,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,15433.15
2025-05-14,09:30:00,000520,凤凰航运,buy,5.090,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15428.15
2025-05-15,15:00:00,000520,凤凰航运,sell,5.500,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16653.15
2025-05-19,09:30:00,002136,安纳达,buy,11.350,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16648.15
2025-05-20,15:00:00,002136,安纳达,sell,11.200,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16433.15
2025-05-22,09:30:00,605136,丽人丽妆,buy,12.660,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16428.15
2025-05-23,15:00:00,605136,丽人丽妆,sell,14.510,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,18643.15
2025-05-27,09:30:00,000510,新金路,buy,6.010,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",18638.15
2025-05-28,15:00:00,000510,新金路,sell,5.800,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,17982.15
2025-06-04,09:30:00,000510,新金路,buy,6.200,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17977.15
2025-06-05,15:00:00,000510,新金路,sell,5.920,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,17188.15
2025-06-09,09:30:00,002213,大为股份,buy,16.650,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17183.15
2025-06-10,15:00:00,002213,大为股份,sell,15.620,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16148.15
2025-06-13,09:30:00,000403,派林生物,buy,18.900,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16143.15
2025-06-16,15:00:00,000403,派林生物,sell,18.750,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16018.15
2025-06-18,09:30:00,000020,深华发A,buy,13.900,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16013.15
2025-06-19,15:00:00,000020,深华发A,sell,14.580,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16756.15
2025-06-23,09:30:00,000695,滨海能源,buy,13.290,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16751.15
2025-06-24,15:00:00,000695,滨海能源,sell,14.140,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,17766.15
2025-06-26,09:30:00,001298,好上好,buy,25.100,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17761.15
2025-06-27,15:00:00,001298,好上好,sell,29.490,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20828.99
2025-07-01,09:30:00,000677,恒天海龙,buy,5.650,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20823.90
2025-07-02,15:00:00,000677,恒天海龙,sell,5.910,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21754.59
2025-07-04,09:30:00,000661,长春高新,buy,109.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21749.59
2025-07-07,15:00:00,000661,长春高新,sell,100.300,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20874.59
2025-07-09,09:30:00,000514,渝开发,buy,5.670,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20869.48
2025-07-10,15:00:00,000514,渝开发,sell,6.860,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,25147.31
2025-07-14,09:30:00,000831,中国稀土,buy,40.790,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",25141.19
2025-07-15,15:00:00,000831,中国稀土,sell,37.770,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,23323.52
2025-07-18,09:30:00,000796,凯撒旅业,buy,4.700,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",23317.77
2025-07-21,15:00:00,000796,凯撒旅业,sell,4.750,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,23556.95
2025-07-23,09:30:00,000672,上峰水泥,buy,10.400,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",23551.23
2025-07-24,15:00:00,000672,上峰水泥,sell,9.480,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21522.01
2025-07-28,09:30:00,600117,西宁特钢,buy,3.870,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21516.69
2025-07-29,15:00:00,600117,西宁特钢,sell,3.820,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21236.44
2025-07-31,09:30:00,000558,天府文旅,buy,6.690,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21231.26
2025-08-01,15:00:00,000558,天府文旅,sell,7.370,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,23333.54
2025-08-05,09:30:00,002009,天奇股份,buy,17.400,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",23327.89
2025-08-06,15:00:00,002009,天奇股份,sell,17.970,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24063.05
2025-08-11,09:30:00,000010,美丽生态,buy,4.640,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24057.13
2025-08-12,15:00:00,000010,美丽生态,sell,4.760,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24663.06
2025-08-14,09:30:00,000070,特发信息,buy,10.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24657.06
2025-08-15,15:00:00,000070,特发信息,sell,10.690,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,26306.65
2025-08-19,09:30:00,000561,烽火电子,buy,16.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",26300.25
2025-08-20,15:00:00,000561,烽火电子,sell,13.620,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,22486.80
2025-08-25,09:30:00,000628,高新发展,buy,61.330,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22481.80
2025-08-26,15:00:00,000628,高新发展,sell,60.540,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,22239.80
2025-08-29,09:30:00,000070,特发信息,buy,12.270,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22234.28
2025-09-01,15:00:00,000070,特发信息,sell,11.270,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20429.21
2025-09-08,09:30:00,001223,欧克科技,buy,53.500,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20424.21
2025-09-09,15:00:00,001223,欧克科技,sell,53.420,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20395.21
2025-09-11,09:30:00,000796,凯撒旅业,buy,6.480,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20390.19
2025-09-12,15:00:00,000796,凯撒旅业,sell,6.640,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20881.04
2025-09-16,09:30:00,000727,冠捷科技,buy,2.960,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20875.86
2025-09-17,15:00:00,000727,冠捷科技,sell,2.930,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20660.73
2025-09-23,09:30:00,000603,盛达资源,buy,22.560,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20655.66
2025-09-24,15:00:00,000603,盛达资源,sell,22.920,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20974.50
2025-09-26,09:30:00,000988,华工科技,buy,98.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20969.50
2025-09-29,15:00:00,000988,华工科技,sell,99.150,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21194.50
2025-10-09,09:30:00,000006,深振业A,buy,10.420,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21189.29
2025-10-10,15:00:00,000006,深振业A,sell,11.940,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24223.32
2025-10-16,09:30:00,000506,招金黄金,buy,15.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24217.32
2025-10-17,15:00:00,000506,招金黄金,sell,14.650,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,23651.46
2025-10-21,09:30:00,000626,远大控股,buy,11.000,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",23645.68
2025-10-22,15:00:00,000626,远大控股,sell,9.660,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20826.61
2025-10-27,09:30:00,002084,海鸥住工,buy,4.840,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20821.41
2025-10-28,15:00:00,002084,海鸥住工,sell,4.600,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,19784.41
2025-10-30,09:30:00,000155,川能动力,buy,12.520,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",19779.41
2025-10-31,15:00:00,000155,川能动力,sell,12.290,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,19429.41
2025-11-06,09:30:00,000592,平潭发展,buy,9.600,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",19424.41
2025-11-07,15:00:00,000592,平潭发展,sell,8.900,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,18019.41
2025-11-11,09:30:00,000069,华侨城A,buy,2.710,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",18014.41
2025-11-12,15:00:00,000069,华侨城A,sell,2.810,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,18669.41
2025-11-14,09:30:00,000592,平潭发展,buy,9.980,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",18664.41
2025-11-17,15:00:00,000592,平潭发展,sell,11.970,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,22241.02
2025-11-26,09:30:00,000620,盈新发展,buy,3.300,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22235.50
2025-11-27,15:00:00,000620,盈新发展,sell,3.120,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21024.27
2025-12-01,09:30:00,000078,海王生物,buy,3.400,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21019.09
2025-12-02,15:00:00,000078,海王生物,sell,4.110,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,25343.82
