round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
17,1552,True,10.29762545999997,4.881691315727739,"i0001c01/a2/t2_close/k4/gap[-0.02,None]/board<=1/risk=balanced/alloc=0.15/regime_beta=0.00",False
18,1649,True,122.06323703999998,31.368693241993316,"i0001c01/a2/strong_hold_t3/k4/gap[None,0.02]/board<=1/risk=off/alloc=0.80/regime_beta=1.40",True
19,1746,True,0.9430827100000094,7.810314520000011,"i0001c01/a10/t2_close/k2/gap[-0.02,0.04]/board<=None/risk=off/alloc=0.20/regime_beta=0.60",False
20,1843,True,123.67020874719996,37.82750502522917,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",True
21,1940,True,54.487929580000014,23.15793327603228,"i0001c01/a2/loss_rebound_t3/k1/gap[-0.01,None]/board<=3/risk=balanced/alloc=0.60/regime_beta=1.40",False
22,2037,True,112.21507968720003,35.80839895328934,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
23,2134,True,59.93723181000006,40.70943240454494,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
24,2231,True,162.39394663,30.256994042497926,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",True
25,2328,True,-5.313088720000014,5.7450456560815,"i0001c01/a10/loss_rebound_t3/k2/gap[-0.005,0.02]/board<=3/risk=strict/alloc=0.10/regime_beta=0.30",False
26,2425,True,-1.0505714799999955,1.444792310756971,"i0001c01/a5/t2_close/k2/gap[-0.01,0.02]/board<=3/risk=off/alloc=0.05/regime_beta=0.00",False
27,2522,True,146.85071350720017,42.245592955663085,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
28,2619,True,0.36792946999999465,0.9943399649207189,"i0001c01/a2/t2_close/k3/gap[-0.005,None]/board<=None/risk=balanced/alloc=0.05/regime_beta=1.40",False
29,2716,True,42.11632001000001,28.773655747027078,"i0001c01/a5/loss_rebound_t3/k3/gap[None,0.03]/board<=1/risk=balanced/alloc=0.80/regime_beta=1.40",False
30,2813,True,57.615940599999924,28.97686761228386,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
31,2910,True,23.626455719999974,14.051419637573298,"i0001c01/a5/strong_hold_t3/k1/gap[-0.01,0.04]/board<=None/risk=balanced/alloc=0.40/regime_beta=0.60",False
32,3007,True,0.8535530499999666,8.288769693117409,"i0001c01/a5/weak_hold_t3/k3/gap[None,0.03]/board<=None/risk=balanced/alloc=0.15/regime_beta=0.00",False
33,3104,True,183.1544157000001,31.50244981484399,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",True
34,3201,True,12.748125310000002,10.725995052664608,"i0001c01/a5/loss_rebound_t3/k4/gap[-0.02,0.02]/board<=3/risk=balanced/alloc=0.30/regime_beta=0.60",False
35,3298,True,43.95459344000005,20.51311351421797,"i0001c01/a10/loss_rebound_t3/k4/gap[None,None]/board<=None/risk=balanced/alloc=0.80/regime_beta=1.00",False
36,3395,True,52.392880800000086,30.18223160645211,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
37,3492,True,98.75011444000015,19.227742613276142,"i0001c01/a2/weak_hold_t3/k2/gap[-0.005,0.03]/board<=2/risk=balanced/alloc=1.00/regime_beta=0.60",False
38,3589,True,159.18125507999997,25.10109376953047,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
39,3686,True,167.6408301928801,29.24797125462466,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
40,3783,True,5.756856329999982,4.08639315396113,"i0001c01/a2/loss_rebound_t3/k4/gap[-0.005,0.04]/board<=3/risk=balanced/alloc=0.15/regime_beta=0.60",False
41,3880,True,73.42416539999999,29.61749528894852,"i0001c01/a2/t2_close/k3/gap[None,None]/board<=2/risk=off/alloc=0.60/regime_beta=1.00",False
42,3977,True,173.52405089729012,35.41076130904652,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
43,4074,True,129.55482429999995,34.19420608778335,"i0001c01/a5/t2_close/k4/gap[-0.005,0.03]/board<=None/risk=strict/alloc=1.00/regime_beta=1.40",False
