stock_code,name,close,support_level,resistance_level,total_score,status_tags
600617,国新能源,21.75,19.596666666666668,22.2,52.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
000722,湖南发展,13.93,13.62275,14.121749999999999,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600610,中毅达,11.95,10.953166666666666,13.962250000000001,47.0,"[""PULLBACK"", ""SPACE_OK""]"
000571,新大洲A,8.25,8.173,8.449,46.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000425,徐工机械,20.79,20.616833333333332,22.44475,44.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT""]"
600081,东风科技,25.7,25.19066666666667,26.0,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600805,悦达投资,9.42,9.248333333333333,10.0535,44.0,"[""PULLBACK"", ""AT_SUPPORT""]"
600865,百大集团,10.94,10.791500000000001,11.13975,43.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000533,顺钠股份,9.62,9.486833333333331,10.3295,42.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600771,广誉远,18.55,18.547833333333333,19.543750000000003,42.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600843,上工申贝,16.96,16.82225,19.32,42.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
000523,红棉股份,10.72,10.5215,10.9555,42.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600661,昂立教育,28.0,26.061500000000002,31.253,42.0,"[""SPACE_OK""]"
000036,华联控股,9.76,9.67975,10.126249999999999,41.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000042,中洲控股,17.75,17.39875,18.829250000000002,41.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000419,通程控股,15.88,15.844166666666666,16.88,41.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000670,盈方微,13.0,12.9205,13.38125,41.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600638,新黄浦,16.82,16.703833333333332,17.082,41.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600812,华北制药,6.84,6.792166666666668,6.89375,41.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000631,顺发恒能,20.16,20.0,20.7,40.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600629,华建集团,9.5,9.345583333333334,9.88,40.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600084,中信尼雅,18.8,17.696083333333334,19.5675,39.5,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
600650,锦江在线,13.7,13.191916666666666,14.5735,39.5,"[""PULLBACK""]"
600822,上海物贸,17.69,17.341666666666665,18.889499999999998,39.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600104,上汽集团,12.4,12.369666666666665,12.83775,39.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000932,华菱钢铁,7.08,7.058,7.17,38.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600195,中牧股份,11.88,11.752333333333333,12.86,38.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600817,宇通重工,29.95,32.0,33.38375,38.0,"[""AT_SUPPORT"", ""SPACE_OK""]"
000678,襄阳轴承,12.2,12.11325,13.15,37.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000028,国药一致,22.44,22.325,23.22075,37.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000899,赣能股份,10.56,10.47,11.26,37.0,"[""PULLBACK"", ""AT_SUPPORT""]"
600103,青山纸业,6.74,6.66,6.95,37.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600649,城投控股,8.81,8.61,9.2485,37.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600860,京城股份,12.45,11.296,12.8185,37.0,"[""NEAR_RESISTANCE""]"
000717,中南股份,9.21,9.19375,9.338249999999999,36.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000751,锌业股份,9.72,9.588833333333334,10.27,36.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600231,凌钢股份,10.59,10.577499999999999,11.0,36.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600861,北京人力,10.8,10.7195,11.47,36.5,"[""PULLBACK"", ""AT_SUPPORT""]"
600868,梅雁吉祥,7.23,7.116,7.52,36.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600881,亚泰集团,9.52,9.4045,9.620999999999999,36.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000676,智度股份,26.02,25.701666666666668,26.96,36.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000788,北大医药,12.87,13.5,14.02875,36.0,"[""AT_SUPPORT""]"
000567,海德股份,12.29,12.0,13.86975,35.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600129,太极集团,23.68,23.098333333333333,24.1325,35.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000595,*ST宝实,13.12,12.805333333333333,14.157499999999999,35.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000639,西王食品,17.51,17.1,18.876,35.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000690,宝新能源,15.52,15.010833333333332,15.74475,35.0,"[""NEAR_RESISTANCE""]"
000925,众合科技,39.47,39.125,40.545,35.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600232,金鹰股份,22.28,22.17383333333333,22.69125,35.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600819,耀皮玻璃,15.0,14.918333333333331,15.699750000000002,35.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000650,仁和药业,23.94,22.08,24.20075,34.5,"[""NEAR_RESISTANCE""]"
000905,厦门港务,12.15,12.145999999999999,12.453,34.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600156,华升股份,11.41,11.389666666666667,12.35,34.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000050,深天马Ａ,22.78,25.01,25.061999999999998,34.0,"[""AT_SUPPORT"", ""SPACE_OK""]"
600166,福田汽车,13.33,13.205999999999998,13.95,34.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600216,浙江医药,17.89,17.659333333333333,18.1635,33.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000017,深中华A,9.0,9.0,9.45,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000020,深华发Ａ,19.82,19.535,20.93625,32.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000031,大悦城,9.7,9.6875,10.32,32.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000619,海螺新材,25.83,25.2375,25.94,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000718,苏宁环球,7.89,7.85625,8.31,32.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000931,中 关 村,25.08,24.97,25.606250000000003,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600720,中交设计,13.34,13.2,13.913749999999999,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600722,金牛化工,12.3,12.18375,12.86,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600814,杭州解百,9.65,9.73,9.836,32.5,"[""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600848,上海临港,13.3,13.26875,13.556249999999999,32.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000570,苏常柴Ａ,13.47,13.67,14.12,32.0,"[""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600682,南京新百,10.02,10.12,10.15,32.0,"[""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600108,亚盛集团,9.8,9.78,9.9955,31.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600699,均胜电子,12.15,12.13725,12.3865,31.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600853,龙建股份,7.82,7.5,8.07,31.5,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
