stock_code,name,close,support_level,resistance_level,total_score,status_tags
300843,胜蓝股份,49.68,49.483999999999995,51.16,56.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002641,公元股份,4.41,4.352666666666667,4.48625,56.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301038,深水规院,24.63,24.6155,31.089,56.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300333,兆日科技,12.0,11.646999999999998,14.793,56.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688136,科兴制药,34.64,34.626333333333335,45.34125,56.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688373,盟科药业,6.53,5.94,7.937,56.0,"[""PULLBACK"", ""SPACE_OK""]"
300447,全信股份,20.3,17.37,22.499499999999998,55.0,"[""TREND_UP"", ""SPACE_OK""]"
002512,达华智能,7.03,6.06,7.770000000000001,55.0,"[""TREND_UP"", ""SPACE_OK""]"
301357,北方长龙,146.58,142.27941666666666,162.53,54.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920706,铁拓机械,26.47,26.386249999999997,27.92125,54.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT""]"
002909,集泰股份,7.35,7.15125,8.16975,54.0,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
605108,同庆楼,20.39,20.06325,21.01875,53.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688028,沃尔德,71.45,55.11,74.4435,53.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
000428,华天酒店,3.45,3.4210000000000003,3.793,53.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300568,星源材质,15.35,15.280999999999999,15.67,53.0,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002186,全 聚 德,12.17,11.949416666666668,12.18,53.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002632,道明光学,13.07,12.098,13.45,52.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002688,金河生物,6.34,6.2775,7.1975,52.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600697,欧亚集团,13.83,13.8265,14.06,52.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002885,京泉华,28.02,26.883666666666667,28.615,52.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
920185,贝特瑞,33.58,33.181,33.965,52.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603757,大元泵业,43.1,42.147999999999996,48.98,52.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920509,同惠电子,39.3,37.676500000000004,40.64675,52.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002356,赫美集团,4.07,3.9154999999999998,4.1435,52.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300497,富祥药业,16.02,14.5565,16.345750000000002,52.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300752,隆利科技,19.21,18.942,25.963,51.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600576,祥源文旅,6.64,6.52,8.38575,51.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920906,舜宇精工,29.93,29.298499999999997,30.307499999999997,51.0,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
605299,舒华体育,12.14,10.962333333333333,12.42,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
605378,野马电池,23.65,22.91375,26.768749999999997,50.0,"[""PULLBACK"", ""SPACE_OK""]"
920239,长虹能源,33.93,33.8305,37.8085,50.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002215,诺 普 信,11.48,11.347166666666668,12.779250000000001,50.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300821,东岳硅材,12.9,12.065,12.96675,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002348,高乐股份,6.04,5.76,6.33,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002374,中锐股份,3.76,3.5196666666666667,3.7715,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
301193,家联科技,22.41,20.98875,22.79075,49.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
301128,强瑞技术,96.8,90.75483333333335,99.0875,49.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603221,爱丽家居,13.58,12.659833333333333,13.649750000000001,49.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
605169,洪通燃气,14.25,14.2045,16.61925,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688631,莱斯信息,81.63,80.19908333333335,95.53725,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
603319,美湖股份,37.32,36.87675,37.96025,49.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688472,阿特斯,16.97,16.602833333333333,20.82175,49.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300366,ST创意,7.38,7.345833333333333,8.2,49.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
301112,信邦智能,39.74,37.76,44.04,49.0,"[""PULLBACK"", ""SPACE_OK""]"
300722,新余国科,35.23,34.41166666666666,38.7915,49.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002993,奥海科技,46.0,45.43175,47.95,49.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300373,扬杰科技,69.39,67.9545,69.48349999999999,49.0,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002229,鸿博股份,16.75,16.512166666666666,18.75025,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300981,中红医疗,13.35,13.22625,14.838750000000001,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300945,曼卡龙,17.63,17.335,19.965,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300399,天利科技,28.77,28.66691666666667,31.89,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300705,九典制药,15.88,15.406,17.678,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002645,华宏科技,15.48,15.2205,15.94,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300671,富满微,34.91,34.208666666666666,41.10275,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300603,立昂技术,10.53,10.412,11.98,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300411,金盾股份,12.23,11.908333333333333,13.86575,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
603035,常熟汽饰,16.18,15.889333333333333,16.89,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
605179,一鸣食品,21.4,21.090249999999997,22.22825,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688093,世华科技,37.82,37.442750000000004,38.20725,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688316,青云科技,67.85,67.63625,76.0,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688366,昊海生科,47.84,44.799,54.757,48.5,"[""PULLBACK"", ""SPACE_OK""]"
688381,帝奥微,24.45,24.09766666666667,28.04825,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920344,三元基因,26.48,26.069833333333335,29.87,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920799,艾融软件,50.0,49.41733333333333,56.62,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688261,东微半导,96.71,85.46,105.56875,48.0,"[""TREND_UP""]"
688584,上海合晶,23.62,22.95966666666667,24.21,48.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002208,合肥城建,12.85,12.4955,13.8545,48.0,"[""PULLBACK"", ""AT_SUPPORT""]"
301601,惠通科技,28.96,28.222,35.07,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300260,新莱应材,59.5,55.249166666666675,60.63624999999999,47.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
301581,黄山谷捷,49.25,49.1685,59.68,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
301022,海泰科,33.44,32.710166666666666,40.50425,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300967,晓鸣股份,20.05,18.75,24.9125,47.5,"[""PULLBACK"", ""SPACE_OK""]"
002326,永太科技,26.23,24.85,26.4675,47.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002667,威领股份,14.55,13.767,14.98,47.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002168,*ST惠程,4.05,3.9665000000000004,4.067500000000001,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300482,万孚生物,21.64,21.44875,24.216250000000002,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600586,金晶科技,6.12,5.846,6.538499999999999,47.5,"[""TREND_UP""]"
600370,三房巷,2.56,2.3923333333333336,2.62175,47.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603192,汇得科技,26.14,25.96483333333333,26.442749999999997,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603948,建业股份,28.03,26.959666666666667,29.83,47.5,"[""TREND_UP""]"
688281,华秦科技,89.24,67.06,99.58000000000001,47.5,"[""TREND_UP"", ""SPACE_OK""]"
603001,奥康国际,8.73,8.59275,8.73325,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603072,天和磁材,43.4,40.58,44.13,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
603080,新疆火炬,24.38,24.17625,24.74375,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603194,中力股份,39.66,39.36725,39.92375,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603213,镇洋发展,13.56,13.540333333333333,13.8185,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603230,内蒙新华,12.94,12.835583333333334,13.0595,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603517,ST绝味,13.21,12.7,13.33,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
603706,东方环宇,20.15,20.046750000000003,20.978250000000003,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603759,海天股份,11.15,10.964833333333333,11.3525,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603855,华荣股份,19.74,19.506500000000003,19.982999999999997,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603980,吉华集团,5.29,5.109999999999999,5.662,47.0,"[""PULLBACK""]"
605128,上海沿浦,37.85,36.5075,37.8575,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
605298,必得科技,45.66,39.0,45.669,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
688035,德邦科技,51.35,50.695,51.964999999999996,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688337,普源精电,39.95,39.45,41.138000000000005,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688671,碧兴物联,25.42,24.303833333333333,26.90625,47.0,"[""TREND_UP""]"
688758,赛分科技,19.23,19.03691666666667,19.610749999999996,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
920819,颖泰生物,4.06,3.88,4.276,47.0,"[""PULLBACK""]"
920879,基康技术,23.02,22.856833333333334,23.87,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300092,科新机电,17.05,16.674166666666668,18.0,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
003015,日久光电,16.05,16.023,16.35,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002239,奥特佳,3.03,2.99,3.0300000000000002,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301289,国缆检测,60.5,59.47416666666666,62.55,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002562,兄弟科技,6.91,6.8375,6.99,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002267,陕天然气,7.7,7.5535,8.098500000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002274,华昌化工,5.85,5.7845,6.3065,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002733,雄韬股份,21.05,20.581583333333334,22.36,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002734,利民股份,17.1,15.79,17.35,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
002581,ST未名,7.74,7.685083333333334,7.8,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002741,光华科技,21.75,21.525,21.887,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300985,致远新能,19.16,18.1,19.85,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
002589,瑞康医药,3.59,3.283166666666667,3.6820000000000004,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
000558,天府文旅,5.41,5.3998333333333335,5.91,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300917,特发服务,41.45,41.050250000000005,41.69,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300241,瑞丰光电,5.87,5.86825,6.02,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300891,惠云钛业,9.47,9.26,9.58,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300889,爱克股份,22.35,21.818499999999997,22.557250000000003,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300875,捷强装备,43.05,40.0,43.524,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
002077,大港股份,15.86,15.699749999999998,15.88,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300787,海能实业,12.44,12.36025,15.280750000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002782,可立克,19.82,18.6645,20.06,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300709,精研科技,47.97,47.15841666666666,49.13,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300706,阿石创,37.93,37.184749999999994,39.38,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300019,硅宝科技,22.35,22.039749999999998,22.38125,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002799,环球印务,9.5,8.842,9.875,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300612,宣亚国际,21.1,16.399,22.579,47.0,"[""TREND_UP""]"
002140,东华科技,11.76,11.711750000000002,11.93,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000779,甘咨询,8.63,8.392499999999998,8.69,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000788,北大医药,6.55,6.498,6.63875,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300537,广信材料,24.13,23.84875,24.6,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000833,粤桂股份,21.31,18.24,21.7,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300194,福安药业,4.6,4.581,4.643000000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002830,名雕股份,20.2,19.079166666666666,20.87,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300042,朗科科技,28.76,28.61116666666667,29.41,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000852,石化机械,7.84,7.3665,8.02675,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300484,蓝海华腾,20.14,19.660833333333336,20.4,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000886,海南高速,6.45,6.45,7.1,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300291,百纳千成,9.42,6.89,10.001,47.0,"[""TREND_UP""]"
300057,万顺新材,5.89,5.822000000000001,6.03,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
601008,连云港,5.27,5.22625,5.32,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002877,智能自控,9.74,9.3675,9.7575,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300218,安利股份,16.73,16.635833333333334,16.99,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600333,长春燃气,5.89,5.63825,7.15475,47.0,"[""SPACE_OK""]"
002521,齐峰新材,8.6,8.23,8.902750000000001,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
600168,武汉控股,5.18,5.17025,5.21,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600749,西藏旅游,17.35,17.1175,24.517500000000002,46.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
605500,森林包装,9.01,8.848749999999999,10.1,46.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920826,盖世食品,14.05,13.837666666666667,14.0625,46.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603906,龙蟠科技,20.01,19.348166666666664,20.594,46.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
688051,佳华科技,40.2,40.141000000000005,42.65,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
688185,康希诺,70.04,69.26333333333334,84.34,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920163,方大新材,15.96,15.6855,18.93475,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920418,苏轴股份,30.48,30.076083333333333,30.50625,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300434,金石亚药,10.89,10.834999999999999,11.4,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
003033,征和工业,69.47,68.42,76.92474999999999,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
000534,万泽股份,22.18,20.962833333333332,22.314500000000002,46.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002961,瑞达期货,24.56,23.829,29.463,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300850,新强联,46.2,42.44116666666667,52.01975,46.0,"[""PULLBACK"", ""SPACE_OK""]"
002335,科华数据,63.13,61.43,64.63375,46.0,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002337,赛象科技,6.55,6.360833333333333,6.81,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300129,泰胜风能,14.83,9.71,16.446,46.0,"[""TREND_UP"", ""SPACE_OK""]"
000701,厦门信达,6.68,6.38325,6.90175,46.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
002132,恒星科技,3.6,3.56875,3.68,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002819,东方中科,29.65,29.4375,29.902499999999996,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300402,宝色股份,22.5,21.825166666666668,23.88,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
600604,市北高新,5.82,5.6377500000000005,6.13525,46.0,"[""PULLBACK""]"
600308,华泰股份,3.89,3.78375,3.91125,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000571,新大洲A,5.89,5.888,6.25,45.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300911,亿田智能,37.81,36.17133333333334,53.07249999999999,45.0,"[""SPACE_OK""]"
300695,兆丰股份,87.27,86.6875,103.2875,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002805,丰元股份,17.06,15.545666666666667,17.94,45.0,"[""PULLBACK""]"
601366,利群股份,5.45,4.85,5.8100000000000005,45.0,"[""TREND_UP""]"
001216,华瓷股份,19.0,16.92,21.668999999999997,45.0,"[""TREND_UP"", ""SPACE_OK""]"
603639,海利尔,13.18,13.108,14.94675,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
605339,南侨食品,19.57,19.488,20.06,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688184,ST帕瓦,9.63,9.42875,10.653749999999999,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688529,豪森智能,20.59,20.29725,22.77975,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
688619,罗普特,14.82,14.7375,16.462249999999997,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
920871,派特尔,16.22,15.6455,18.113500000000002,44.5,"[""PULLBACK"", ""SPACE_OK""]"
301078,孩子王,11.51,11.32325,12.90875,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002295,精艺股份,12.35,11.899583333333334,12.90325,44.5,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
300284,苏交科,8.37,8.30375,9.811250000000001,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300601,康泰生物,16.01,15.1815,17.749499999999998,44.5,"[""PULLBACK"", ""SPACE_OK""]"
300558,贝达药业,50.13,47.84125,68.57124999999999,44.5,"[""PULLBACK"", ""SPACE_OK""]"
600960,渤海汽车,5.4,5.344666666666667,5.50675,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
