strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2021-03-02,2021-03-03,2021-03-04,600321,正源股份,1,0.999997546907529,0.44024630258993935,1,2.03,2.08,5.0,5.0,220.0,0.023547040565128973,9743.288039000003,T+2收盘上涨2.46%未触发延长，T+2收盘卖出
score_rawprob,2021-04-01,2021-04-02,2021-04-07,600297,广汇汽车,1,0.9999999987404069,0.4775240155792281,1,2.84,2.93,5.0,5.0,296.0,0.03063865024324604,10039.288039000003,T+2收盘上涨7.04%>=6%，延长到T+3收盘卖出
score_rawprob,2021-04-28,2021-04-29,2021-04-30,600321,正源股份,1,1.0,0.5504985578423989,1,2.23,2.22,5.0,5.0,-54.0,-0.005500662116736274,9985.288039000003,T+2收盘上涨-0.45%未触发延长，T+2收盘卖出
score_rawprob,2021-05-26,2021-05-27,2021-05-28,600321,正源股份,1,0.9999988930811523,0.4451866659415366,1,2.48,2.58,5.0,5.0,390.0,0.03929471032745592,10375.288039000003,T+2收盘上涨4.03%未触发延长，T+2收盘卖出
score_rawprob,2021-06-11,2021-06-15,2021-06-16,000982,中银绒业,1,0.009732960268695856,0.15430701833226984,4,2.08,2.05,5.0,5.0,-157.0,-0.015396685299597921,10218.288039000003,T+2收盘上涨-1.44%未触发延长，T+2收盘卖出
score_rawprob,2021-06-17,2021-06-18,2021-06-22,000982,中银绒业,1,1.0,0.6065498430098016,1,2.25,2.81,5.0,5.0,2510.0,0.24777887462981243,12728.288039000003,T+2收盘上涨13.33%>=6%，延长到T+3收盘卖出
score_rawprob,2021-07-07,2021-07-08,2021-07-09,000982,中银绒业,1,1.0,0.5877491677119153,1,2.63,2.61,5.0,5.0,-106.0,-0.008393380315147676,12622.288039000003,T+2收盘上涨-0.76%未触发延长，T+2收盘卖出
score_rawprob,2021-08-05,2021-08-06,2021-08-09,600723,首商股份,1,0.8437172601721014,0.33137932371305956,1,8.03,8.25,5.0,5.0,320.0000000000018,0.02655601659751053,12942.288039000005,T+2收盘上涨2.74%未触发延长，T+2收盘卖出
score_rawprob,2021-08-26,2021-08-27,2021-08-30,000982,中银绒业,1,0.9999469584676304,0.41840462838001935,1,2.45,2.59,5.0,5.0,717.9999999999982,0.05633581796783037,13660.288039000003,T+2收盘上涨5.71%未触发延长，T+2收盘卖出
score_rawprob,2021-09-24,2021-09-27,2021-09-28,000982,中银绒业,1,0.9999999999999999,0.5462162496311394,1,3.05,2.86,5.0,5.0,-846.0,-0.06301675977653631,12814.288039000003,T+2收盘上涨-6.23%未触发延长，T+2收盘卖出
score_rawprob,2021-10-08,2021-10-11,2021-10-13,002505,鹏都农牧,1,0.9999999999999992,0.5385831131764774,1,2.79,3.03,5.0,5.0,1070.0,0.08519108280254777,13884.288039000003,T+2收盘上涨9.32%>=6%，延长到T+3收盘卖出
score_rawprob,2021-11-02,2021-11-03,2021-11-04,000982,中银绒业,1,0.999999998172092,0.4759668236823135,1,2.82,2.92,5.0,5.0,480.0,0.03472473413875425,14364.288039000003,T+2收盘上涨3.55%未触发延长，T+2收盘卖出
score_rawprob,2021-11-17,2021-11-18,2021-11-22,000982,中银绒业,1,0.9999999999946791,0.4980217287842887,1,3.35,3.62,5.0,5.0,1124.0,0.07985790408525754,15488.288039000003,T+2收盘上涨7.46%>=6%，延长到T+3收盘卖出
