signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,600983,惠而浦,100,9.99634396,9.6268293,999.634396,962.68293,5.0,5.0,10.0,-46.95146599999862,-0.046734878068019695,9953.048534000001,Top2 pick rank=1; score=100.00%; raw_prob=64.92%; board=2; ret1=10.01%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-14,2025-01-15,09:30:00,2025-01-16,15:00:00,000631,顺发恒能,500,3.31,3.19,1655.0,1595.0,5.0,5.0,10.0,-70.0,-0.04216867469879518,9883.048534000001,Top2 pick rank=2; score=100.00%; raw_prob=54.13%; board=2; ret1=9.87%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-21,2025-01-22,09:30:00,2025-01-23,15:00:00,002691,冀凯股份,200,7.51,8.43,1502.0,1686.0,5.0,5.0,10.0,174.0,0.1154611811546118,10057.048534000001,Top2 pick rank=2; score=100.00%; raw_prob=57.02%; board=6; ret1=10.07%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-24,2025-01-27,09:30:00,2025-02-05,15:00:00,002861,瀛通通讯,100,15.896704,16.5921848,1589.6704,1659.2184799999998,5.0,5.0,10.0,59.54808000000048,0.037341935988778927,10116.596614000002,Top2 pick rank=1; score=100.00%; raw_prob=58.22%; board=1; ret1=10.00%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-06,2025-02-07,09:30:00,2025-02-10,15:00:00,002354,天娱数科,200,7.28,8.05,1456.0,1610.0000000000002,5.0,5.0,10.0,144.0,0.09856262833675565,10260.596614000002,Top2 pick rank=2; score=100.00%; raw_prob=53.76%; board=2; ret1=9.99%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-13,2025-02-14,09:30:00,2025-02-17,15:00:00,000838,财信发展,700,2.76,2.8,1931.9999999999998,1959.9999999999998,5.0,5.0,10.0,18.0,0.009292720702116676,10278.596614000002,Top2 pick rank=2; score=100.00%; raw_prob=60.85%; board=1; ret1=10.20%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-20,2025-02-21,09:30:00,2025-02-24,15:00:00,002987,京北方,100,15.35630639,16.9842581,1535.630639,1698.4258100000002,5.0,5.0,10.0,152.79517100000157,0.09917702993313089,10431.391785000003,Top2 pick rank=1; score=99.88%; raw_prob=48.14%; board=1; ret1=10.01%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-25,2025-02-26,09:30:00,2025-02-27,15:00:00,603997,继峰股份,100,11.86,11.62,1186.0,1162.0,5.0,5.0,10.0,-34.0,-0.028547439126784216,10397.391785000003,Top2 pick rank=1; score=99.88%; raw_prob=48.12%; board=1; ret1=10.00%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-06,2025-03-07,09:30:00,2025-03-10,15:00:00,002575,群兴玩具,100,11.99,10.41,1199.0,1041.0,5.0,5.0,10.0,-168.0,-0.13953488372093023,10229.391785000003,Top2 pick rank=1; score=99.98%; raw_prob=50.06%; board=1; ret1=9.98%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-11,2025-03-12,09:30:00,2025-03-13,15:00:00,002875,安奈儿,100,14.0,13.85,1400.0,1385.0,5.0,5.0,10.0,-25.0,-0.017793594306049824,10204.391785000003,Top2 pick rank=1; score=100.00%; raw_prob=62.78%; board=1; ret1=10.02%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
