操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-08-07,15:00:00,000901,航天科技,sell,15.410,T+2收盘回撤3.28%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16755.04
2025-08-11,09:30:00,000010,美丽生态,buy,4.640,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16750.04
2025-08-12,15:00:00,000010,美丽生态,sell,4.760,T+2收盘回撤2.59%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17081.04
2025-08-14,09:30:00,000070,特发信息,buy,10.000,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17076.04
2025-08-15,15:00:00,000070,特发信息,sell,10.690,T+2收盘回撤6.90%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17968.04
2025-08-19,09:30:00,002657,中科金财,buy,39.830,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17963.04
2025-08-20,15:00:00,002657,中科金财,sell,44.730,T+2收盘回撤12.30%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19428.04
2025-08-25,09:30:00,000676,智度股份,buy,11.070,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19423.04
2025-08-26,15:00:00,000676,智度股份,sell,11.200,T+2收盘回撤1.17%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19600.04
2025-08-29,09:30:00,000061,农产品,buy,8.350,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19595.04
2025-09-01,15:00:00,000061,农产品,sell,8.350,T+2收盘回撤0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19590.04
2025-09-08,09:30:00,000636,风华高科,buy,15.490,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19585.04
2025-09-10,15:00:00,000636,风华高科,sell,14.910,T+2收盘回撤-4.52%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,19000.04
2025-09-12,09:30:00,000035,中国天楹,buy,5.180,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18995.04
2025-09-16,15:00:00,000035,中国天楹,sell,5.030,T+2收盘回撤-3.28%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,18555.04
2025-09-23,09:30:00,000603,盛达资源,buy,22.560,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18550.04
2025-09-24,15:00:00,000603,盛达资源,sell,22.920,T+2收盘回撤1.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).,18761.04
2025-09-26,09:30:00,301137,哈焊华通,buy,35.950,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18756.04
