signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-03,2025-01-06,09:30:00,2025-01-08,15:00:00,002184,海得控制,100,14.22,18.82,1422.0,1882.0,5.0,5.0,10.0,450.0,0.3153468815697267,10450.0,Top1 pick rank=1; score=100.00%; raw_prob=64.93%; board=1; ret1=10.04%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨20.32%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-01-15,2025-01-16,09:30:00,2025-01-20,15:00:00,002031,巨轮智能,300,6.68,7.04,2004.0,2112.0,5.0,5.0,10.0,98.0,0.04878048780487805,10548.0,Top1 pick rank=1; score=100.00%; raw_prob=51.39%; board=2; ret1=10.05%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨8.38%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-01-22,2025-01-23,09:30:00,2025-01-24,15:00:00,002861,瀛通通讯,100,17.30753648,16.83063536,1730.7536479999999,1683.0635359999999,5.0,5.0,10.0,-57.69011200000023,-0.033236347834540304,10490.309888,Top1 pick rank=1; score=100.00%; raw_prob=53.98%; board=3; ret1=10.03%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-2.76%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-19,2025-02-20,09:30:00,2025-02-21,15:00:00,002046,国机精工,100,15.01511427,15.19280793,1501.511427,1519.2807930000001,5.0,5.0,10.0,7.769366000000446,0.005157190221565074,10498.079254,Top1 pick rank=1; score=100.00%; raw_prob=59.19%; board=1; ret1=10.04%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨1.18%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-25,2025-02-26,09:30:00,2025-02-27,15:00:00,000892,欢瑞世纪,400,4.7,4.83,1880.0,1932.0,5.0,5.0,10.0,42.0,0.022281167108753316,10540.079254,Top1 pick rank=1; score=99.99%; raw_prob=50.77%; board=3; ret1=10.12%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨2.77%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-07,2025-03-10,09:30:00,2025-03-11,15:00:00,600281,华阳新材,500,4.13,4.32,2065.0,2160.0,5.0,5.0,10.0,85.0,0.04106280193236715,10625.079254,Top1 pick rank=1; score=100.00%; raw_prob=60.88%; board=1; ret1=9.92%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨4.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-14,2025-03-17,09:30:00,2025-03-18,15:00:00,600774,汉商集团,200,8.4,8.06,1680.0,1612.0,5.0,5.0,10.0,-78.0,-0.04629080118694362,10547.079254,Top1 pick rank=1; score=100.00%; raw_prob=58.95%; board=1; ret1=10.03%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-4.05%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-19,2025-03-20,09:30:00,2025-03-21,15:00:00,600185,珠免集团,300,6.27,6.28,1880.9999999999998,1884.0,5.0,5.0,10.0,-7.0,-0.0037115588547189824,10540.079254,Top1 pick rank=1; score=100.00%; raw_prob=56.53%; board=1; ret1=10.00%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨0.16%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-26,2025-03-27,09:30:00,2025-03-31,15:00:00,603579,荣泰健康,100,20.34764146,26.76906558,2034.7641459999998,2676.906558,5.0,5.0,10.0,632.1424120000011,0.3099095614753497,11172.221666000001,Top1 pick rank=1; score=100.00%; raw_prob=56.01%; board=1; ret1=10.02%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨19.60%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-04-09,2025-04-10,09:30:00,2025-04-11,15:00:00,000066,中国长城,100,16.49,16.4,1648.9999999999998,1639.9999999999998,5.0,5.0,10.0,-19.0,-0.011487303506650545,11153.221666000001,Top1 pick rank=1; score=100.00%; raw_prob=73.88%; board=2; ret1=10.01%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-0.55%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-15,2025-04-16,09:30:00,2025-04-17,15:00:00,601083,锦江航运,200,11.0245325,10.65065705,2204.9065,2130.13141,5.0,5.0,10.0,-84.775090000001,-0.03836139221274792,11068.446576,Top1 pick rank=1; score=100.00%; raw_prob=53.83%; board=1; ret1=10.03%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-3.39%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-22,2025-04-23,09:30:00,2025-04-24,15:00:00,601008,连云港,300,5.933454,5.97301036,1780.0362,1791.903108,5.0,5.0,10.0,1.8669079999999667,0.001045865624461827,11070.313484,Top1 pick rank=1; score=100.00%; raw_prob=61.05%; board=1; ret1=10.07%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨0.67%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-25,2025-04-28,09:30:00,2025-04-29,15:00:00,600771,广誉远,100,19.0,19.19,1900.0,1919.0000000000002,5.0,5.0,10.0,9.0,0.004724409448818898,11079.313484,Top1 pick rank=1; score=100.00%; raw_prob=54.84%; board=1; ret1=10.01%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨1.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-05-07,2025-05-08,09:30:00,2025-05-09,15:00:00,000965,天保基建,500,4.22875128,4.10906964,2114.37564,2054.5348200000003,5.0,5.0,10.0,-69.84081999999944,-0.032953488132004494,11009.472664,Top1 pick rank=1; score=100.00%; raw_prob=58.27%; board=1; ret1=10.10%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-2.83%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-05-13,2025-05-14,09:30:00,2025-05-16,15:00:00,000520,凤凰航运,400,5.09,5.24,2036.0,2096.0,5.0,5.0,10.0,50.0,0.02449779519843214,11059.472664,Top1 pick rank=1; score=100.00%; raw_prob=62.89%; board=1; ret1=9.94%.,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨8.06%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
