round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,4.096480060000007,7.777625550974686,"mlp_h72_e380_gt15/a10/t2_close/k1/gap[-0.01,None]/board<=2/risk=off/alloc=0.18",True
