操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-09-11,09:30:00,600376,首开股份,buy,4.760,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11834.19
2025-09-12,15:00:00,600376,首开股份,sell,5.510,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13254.19
2025-09-16,09:30:00,300004,南风股份,buy,15.110,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13249.19
2025-09-17,15:00:00,300004,南风股份,sell,15.010,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13174.19
2025-09-23,09:30:00,603239,浙江仙通,buy,20.230,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13169.19
2025-09-24,15:00:00,603239,浙江仙通,sell,20.900,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13499.19
2025-09-26,09:30:00,002129,TCL中环,buy,9.260,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13494.19
2025-09-29,15:00:00,002129,TCL中环,sell,9.020,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13225.19
2025-10-16,09:30:00,605111,新洁能,buy,40.000,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13220.19
2025-10-17,15:00:00,605111,新洁能,sell,39.000,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13015.19
2025-10-23,09:30:00,003038,鑫铂股份,buy,17.820,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13010.19
2025-10-24,15:00:00,003038,鑫铂股份,sell,18.660,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13425.19
2025-10-29,09:30:00,002512,达华智能,buy,5.500,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13420.19
