strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
selected,2025-07-24,2025-07-25,2025-07-28,002826,易明医药,1,0.9999999980942786,0.4758220636334472,1,21.31,22.27,7.991249999999999,8.35125,1423.6575000000012,0.04452687860414065,35210.631591000005,T+2收盘上涨4.50%未触发延长，T+2收盘卖出
selected,2025-07-29,2025-07-30,2025-08-01,688110,东芯股份,1,0.9999999746484902,0.4647565966792997,1,49.03,57.4,8.58025,10.045,5840.374750000003,0.17012659949432393,41051.00634100001,T+2收盘上涨32.08%>=6%，延长到T+3收盘卖出
selected,2025-08-04,2025-08-05,2025-08-06,300584,海辰药业,1,0.9999999999999987,0.5358940287063824,1,42.53,44.72,9.56925,10.062,1951.3687500000015,0.05096744859164944,43002.37509100001,T+2收盘上涨5.15%未触发延长，T+2收盘卖出
selected,2025-08-08,2025-08-11,2025-08-12,600366,宁波韵升,1,0.999999786202905,0.45388541701446394,2,15.55,14.31,10.49625,9.65925,-3368.1554999999935,-0.0802027788872716,39634.219591000015,T+2收盘上涨-7.97%未触发延长，T+2收盘卖出
selected,2025-08-13,2025-08-14,2025-08-15,000417,合百集团,1,0.9999999976226032,0.4749916538190956,2,6.86,6.08,9.775500000000001,8.664,-4464.4395,-0.11414566183527004,35169.780091000015,T+2收盘上涨-11.37%未触发延长，T+2收盘卖出
selected,2025-08-18,2025-08-19,2025-08-20,002837,英维克,1,0.9999984435147772,0.4431384978923922,1,69.0,69.3,8.625,8.6625,132.71250000000146,0.0038457776860133215,35302.49259100002,T+2收盘上涨0.43%未触发延长，T+2收盘卖出
selected,2025-08-21,2025-08-22,2025-08-25,600397,江钨装备,1,0.9997694408981671,0.40736088266086445,1,7.35,7.38,8.82,8.856,126.32400000000052,0.0035797173155690818,35428.81659100002,T+2收盘上涨0.41%未触发延长，T+2收盘卖出
selected,2025-08-28,2025-08-29,2025-09-01,603256,宏和科技,1,0.999999999999999,0.5371267708899263,1,47.13,40.75,8.24775,7.1312500000000005,-4481.378999999997,-0.13580245931515203,30947.43759100002,T+2收盘上涨-13.54%未触发延长，T+2收盘卖出
selected,2025-09-05,2025-09-08,2025-09-10,600376,首开股份,1,1.0,0.5836638386942181,3,3.37,4.68,7.66675,10.647,11902.686250000002,0.3880298471376222,42850.12384100002,T+2收盘上涨26.11%>=6%，延长到T+3收盘卖出
selected,2025-09-11,2025-09-12,2025-09-15,603516,淳中科技,1,1.0,0.6195136024515361,3,140.0,140.0,10.5,10.5,-21.0,-0.0004998750312421895,42829.12384100002,T+2收盘上涨0.00%未触发延长，T+2收盘卖出
selected,2025-09-16,2025-09-17,2025-09-18,603179,新泉股份,1,0.999984486352752,0.4272318400996605,1,78.52,77.99,9.815,9.74875,-284.56375000000116,-0.007246373582355841,42544.56009100002,T+2收盘上涨-0.67%未触发延长，T+2收盘卖出
selected,2025-09-19,2025-09-22,2025-09-23,002468,申通快递,2,1.0,0.5630405698841588,1,19.01,18.79,10.4555,10.3345,-504.7899999999936,-0.0120669464406648,42039.77009100003,T+2收盘上涨-1.16%未触发延长，T+2收盘卖出
selected,2025-09-24,2025-09-25,2025-09-26,688233,神工股份,1,0.9999999992660258,0.4800903146756586,1,48.96,45.3,9.792,9.06,-2946.851999999999,-0.07521740888307332,39092.91809100003,T+2收盘上涨-7.48%未触发延长，T+2收盘卖出
selected,2025-09-29,2025-09-30,2025-10-10,688109,品茗科技,2,1.0,0.5639311726364704,3,90.0,115.0,9.0,11.5,9979.5,0.27713904857119054,49072.41809100003,T+2收盘上涨29.52%>=6%，延长到T+3收盘卖出
selected,2025-10-13,2025-10-14,2025-10-15,600382,广东明珠,1,0.9999999999999982,0.5345605006188499,1,7.9935219,7.0175119,12.190120897500002,10.701705647499999,-5976.552826545012,-0.12253896232901505,43095.86526445502,T+2收盘上涨-12.21%未触发延长，T+2收盘卖出
selected,2025-10-16,2025-10-17,2025-10-21,000626,远大控股,1,0.999999999773652,0.4844218026515984,3,9.34,10.73,10.741,12.339500000000001,6370.919499999996,0.1482480022392688,49466.78476445501,T+2收盘上涨14.99%>=6%，延长到T+3收盘卖出
selected,2025-10-22,2025-10-23,2025-10-24,600172,黄河旋风,2,0.9999999999998969,0.5131739354474899,3,8.11,6.96,12.165000000000001,10.44,-6922.605000000003,-0.1422292392376629,42544.17976445501,T+2收盘上涨-14.18%未触发延长，T+2收盘卖出
selected,2025-10-27,2025-10-28,2025-10-29,002512,达华智能,1,0.9999999999999103,0.5144758878179281,3,5.3,5.19,10.6,10.38,-900.9799999999959,-0.021244217247574804,41643.199764455014,T+2收盘上涨-2.08%未触发延长，T+2收盘卖出
selected,2025-10-30,2025-10-31,2025-11-03,600683,京投发展,1,0.9999999999999999,0.5482221546605889,2,5.5,5.16,10.3125,9.675,-2569.987500000003,-0.06228715548385638,39073.21226445501,T+2收盘上涨-6.18%未触发延长，T+2收盘卖出
selected,2025-11-04,2025-11-05,2025-11-06,000572,海马汽车,1,0.9999999999891382,0.4946744360765132,3,8.7,9.0,9.57,9.9,1300.5299999999988,0.033965646519404605,40373.74226445501,T+2收盘上涨3.45%未触发延长，T+2收盘卖出
selected,2025-11-07,2025-11-10,2025-11-12,002196,方正电机,1,0.9999993896146343,0.44814363600208335,2,14.01,16.92,9.807,11.844000000000001,8126.349000000009,0.2071050759793994,48500.09126445502,T+2收盘上涨14.06%>=6%，延长到T+3收盘卖出
selected,2025-11-13,2025-11-14,2025-11-17,688411,海博思创,1,0.9999999999999997,0.5445757326758116,1,364.9,361.23,9.1225,9.03075,-385.15324999999575,-0.010552397526817138,48114.93801445502,T+2收盘上涨-1.01%未触发延长，T+2收盘卖出
selected,2025-11-25,2025-11-26,2025-11-28,688227,品高股份,1,1.0,0.6239066424931201,3,77.0,81.83,11.55,12.2745,2874.1754999999976,0.062196041898616196,50989.11351445502,T+2收盘上涨6.40%>=6%，延长到T+3收盘卖出
selected,2025-12-01,2025-12-02,2025-12-04,002519,银河电子,1,0.9999999814800755,0.46638664747530295,2,5.55,5.98,12.62625,13.604500000000002,3886.769250000005,0.07693887338976076,54875.882764455026,T+2收盘上涨17.48%>=6%，延长到T+3收盘卖出
selected,2025-12-05,2025-12-08,2025-12-10,603386,骏亚科技,1,0.9999999999955534,0.49873039591151636,3,16.7,18.14,13.36,14.512,4580.127999999997,0.08568456688223149,59456.01076445502,T+2收盘上涨20.66%>=6%，延长到T+3收盘卖出
selected,2025-12-12,2025-12-15,2025-12-16,600936,北投科技,1,0.9999999999970155,0.5003712043852777,2,4.18,4.07,14.838999999999999,14.448500000000003,-1591.287499999984,-0.026802509898840813,57864.72326445504,T+2收盘上涨-2.63%未触发延长，T+2收盘卖出
selected,2025-12-18,2025-12-19,2025-12-23,002853,皮阿诺,1,1.0,0.5798718421969434,3,21.93,22.8,14.2545,14.82,2232.9254999999976,0.03915197671170438,60097.648764455036,T+2收盘上涨10.85%>=6%，延长到T+3收盘卖出
selected,2025-12-24,2025-12-25,2025-12-29,600783,鲁信创投,1,0.9999998610364109,0.4558223405462661,1,19.17,23.21,14.856750000000002,17.987750000000002,12491.155499999993,0.2101407355516362,72588.80426445503,T+2收盘上涨10.07%>=6%，延长到T+3收盘卖出
selected,2025-12-30,2025-12-31,2026-01-05,688160,步科股份,2,0.9999999999999999,0.548930320515543,2,149.93,147.0,14.993,14.700000000000001,-1201.6929999999993,-0.020032559391666777,71387.11126445503,T+2收盘上涨-1.95%未触发延长，T+2收盘卖出
selected,2026-01-06,2026-01-07,2026-01-09,300986,志特新材,1,0.999999986607746,0.46788888719649907,2,17.44,27.82,17.44,27.82,41474.73999999999,0.5943860938435115,112861.85126445502,T+2收盘上涨32.91%>=6%，延长到T+3收盘卖出
selected,2026-01-12,2026-01-13,2026-01-14,300830,金现代,1,0.9999999928449644,0.4706418704923734,1,14.5,14.0,27.9125,26.95,-3904.862500000003,-0.03496539658188903,108956.98876445502,T+2收盘上涨-3.45%未触发延长，T+2收盘卖出
selected,2026-01-20,2026-01-21,2026-01-22,601616,广电电气,1,0.9999999295658046,0.45933425075504103,3,5.68,5.82,27.122,27.7905,2619.087499999994,0.02413569142925531,111576.07626445501,T+2收盘上涨2.46%未触发延长，T+2收盘卖出
selected,2026-01-23,2026-01-26,2026-01-27,002342,巨力索具,3,0.9999999996306245,0.4825731724913973,3,14.52,13.21,27.588,25.099,-10008.687000000005,-0.09067516178806542,101567.389264455,T+2收盘上涨-9.02%未触发延长，T+2收盘卖出
selected,2026-01-28,2026-01-29,2026-02-02,300164,通源石油,1,0.9192451218253413,0.34463098186793295,1,12.14,11.05,25.1905,22.92875,-9095.119250000003,-0.09024082529614717,92472.270014455,T+2收盘上涨6.10%>=6%，延长到T+3收盘卖出
selected,2026-02-03,2026-02-04,2026-02-06,301636,泽润新能,3,0.9999036725841564,0.41415072755336796,1,78.79,103.89,21.66725,28.56975,27559.763000000006,0.31790922684356204,120032.03301445501,T+2收盘上涨17.53%>=6%，延长到T+3收盘卖出
selected,2026-02-09,2026-02-10,2026-02-12,600683,京投发展,3,0.9935892080546253,0.3778610215466058,1,6.4,6.93,29.92,32.39775,9848.682249999998,0.08227122906773306,129880.71526445501,T+2收盘上涨12.66%>=6%，延长到T+3收盘卖出
