signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-06,2025-01-07,09:30:00,2025-01-08,15:00:00,000868,安凯客车,300,5.28,5.4,1584.0,1620.0,5.0,5.0,10.0,26.0,0.016362492133417242,10026.0,Top1 pick rank=1; score=100.00%; raw_prob=64.40%; board=1; ret1=10.06%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨2.27%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-15,2025-01-16,09:30:00,2025-01-20,15:00:00,002031,巨轮智能,200,6.68,7.04,1336.0,1408.0,5.0,5.0,10.0,62.0,0.04623415361670395,10088.0,Top1 pick rank=1; score=100.00%; raw_prob=54.12%; board=2; ret1=10.05%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨8.38%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-01-23,2025-01-24,09:30:00,2025-01-27,15:00:00,603598,引力传媒,100,19.88,20.78,1988.0,2078.0,5.0,5.0,10.0,80.0,0.04014049172102358,10168.0,Top1 pick rank=1; score=100.00%; raw_prob=57.52%; board=1; ret1=9.99%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨4.53%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-11,2025-02-12,09:30:00,2025-02-14,15:00:00,002878,元隆雅图,100,19.41,19.21,1941.0,1921.0,5.0,5.0,10.0,-30.0,-0.015416238437821172,10138.0,Top1 pick rank=1; score=100.00%; raw_prob=55.72%; board=1; ret1=9.99%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨6.96%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-02-24,2025-02-25,09:30:00,2025-02-26,15:00:00,600179,安通控股,700,2.85,2.84,1995.0,1988.0,5.0,5.0,10.0,-17.0,-0.0085,10121.0,Top1 pick rank=1; score=100.00%; raw_prob=59.17%; board=1; ret1=10.12%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-0.35%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-03,2025-03-04,09:30:00,2025-03-05,15:00:00,601789,宁波建工,300,6.66875097,6.26607234,2000.6252909999998,1879.821702,5.0,5.0,10.0,-130.803589000001,-0.06521835837779183,9990.196410999999,Top1 pick rank=1; score=100.00%; raw_prob=62.92%; board=2; ret1=9.95%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-6.04%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-12,2025-03-13,09:30:00,2025-03-17,15:00:00,002105,信隆健康,100,10.27,11.69,1027.0,1169.0,5.0,5.0,10.0,132.0,0.12790697674418605,10122.196410999999,Top1 pick rank=1; score=100.00%; raw_prob=61.17%; board=7; ret1=9.96%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨21.03%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-19,2025-03-20,09:30:00,2025-03-24,15:00:00,002633,申科股份,100,13.07,14.36,1307.0,1436.0,5.0,5.0,10.0,119.0,0.09070121951219512,10241.196410999999,Top1 pick rank=1; score=100.00%; raw_prob=58.59%; board=1; ret1=10.01%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨20.12%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-25,2025-03-26,09:30:00,2025-03-27,15:00:00,000573,粤宏远A,400,4.8888873,4.92839346,1955.55492,1971.357384,5.0,5.0,10.0,5.802463999998508,0.0029596028863085907,10246.998874999997,Top1 pick rank=1; score=100.00%; raw_prob=64.82%; board=1; ret1=9.91%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨0.81%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-28,2025-03-31,09:30:00,2025-04-01,15:00:00,600239,云南城投,700,2.78,2.84,1945.9999999999998,1988.0,5.0,5.0,10.0,32.0,0.016401845207585856,10278.998874999997,Top1 pick rank=1; score=100.00%; raw_prob=64.26%; board=1; ret1=10.08%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨2.16%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-09,2025-04-10,09:30:00,2025-04-14,15:00:00,000016,深康佳A,400,4.26,5.28,1704.0,2112.0,5.0,5.0,10.0,398.0,0.2328847279110591,10676.998874999997,Top1 pick rank=1; score=100.00%; raw_prob=81.93%; board=1; ret1=9.90%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨19.72%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-04-16,2025-04-17,09:30:00,2025-04-21,15:00:00,000965,天保基建,600,3.43087368,4.49803497,2058.524208,2698.820982,5.0,5.0,10.0,630.2967740000022,0.30544675538887706,11307.295649,Top1 pick rank=1; score=100.00%; raw_prob=55.40%; board=1; ret1=10.06%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨19.19%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-04-22,2025-04-23,09:30:00,2025-04-24,15:00:00,601008,连云港,300,5.933454,5.97301036,1780.0362,1791.903108,5.0,5.0,10.0,1.8669079999999667,0.001045865624461827,11309.162557,Top1 pick rank=1; score=100.00%; raw_prob=57.86%; board=1; ret1=10.07%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨0.67%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-28,2025-04-29,09:30:00,2025-05-06,15:00:00,600828,茂业商业,400,4.78,5.03,1912.0,2012.0,5.0,5.0,10.0,90.0,0.046948356807511735,11399.162557,Top1 pick rank=1; score=100.00%; raw_prob=57.17%; board=3; ret1=10.11%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨7.53%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-05-19,2025-05-20,09:30:00,2025-05-21,15:00:00,603326,我乐家居,200,9.1824565,8.7848656,1836.4913000000001,1756.9731199999999,5.0,5.0,10.0,-89.51817999999912,-0.04861178545888276,11309.644377,Top1 pick rank=1; score=100.00%; raw_prob=55.87%; board=1; ret1=10.05%.,"model=i0001c03, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-4.33%未触发延长，T+2收盘卖出 (no intraday-high optimization).
