操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-03-17,09:30:00,000799,酒鬼酒,buy,51.363,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10556.63
2025-03-18,15:00:00,000799,酒鬼酒,sell,50.484,T+2收盘收益-1.71%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,10463.72
2025-03-20,09:30:00,002633,申科股份,buy,13.070,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10458.72
2025-03-21,15:00:00,002633,申科股份,sell,15.700,T+2收盘收益20.12%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,12031.72
2025-03-27,09:30:00,000048,京基智农,buy,16.419,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12026.72
2025-03-28,15:00:00,000048,京基智农,sell,16.228,T+2收盘收益-1.17%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,11925.98
2025-04-03,09:30:00,002427,尤夫股份,buy,5.080,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11920.98
2025-04-07,15:00:00,002427,尤夫股份,sell,4.910,T+2收盘收益-3.35%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,11609.98
2025-04-11,09:30:00,000016,深康佳A,buy,4.720,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11604.98
2025-04-14,15:00:00,000016,深康佳A,sell,5.280,T+2收盘收益11.86%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,12663.98
2025-04-16,09:30:00,603696,安记食品,buy,9.261,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12658.98
2025-04-17,15:00:00,603696,安记食品,sell,11.206,T+2收盘收益21.01%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,14599.42
2025-04-21,09:30:00,688093,世华科技,buy,25.039,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14594.42
2025-04-22,15:00:00,688093,世华科技,sell,23.900,T+2收盘收益-4.55%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,14133.80
2025-04-25,09:30:00,000881,中广核技,buy,7.500,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14128.80
2025-04-28,15:00:00,000881,中广核技,sell,7.440,T+2收盘收益-0.80%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,14033.80
2025-04-30,09:30:00,002009,天奇股份,buy,14.550,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14028.80
2025-05-07,15:00:00,002009,天奇股份,sell,15.500,T+2收盘收益5.70%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,14688.80
2025-05-09,09:30:00,000856,冀东装备,buy,11.390,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14683.80
2025-05-13,15:00:00,000856,冀东装备,sell,11.690,T+2收盘收益4.65%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,14978.80
2025-05-15,09:30:00,000420,吉林化纤,buy,4.240,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14973.80
2025-05-19,15:00:00,000420,吉林化纤,sell,5.040,T+2收盘收益8.02%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,17208.80
2025-05-21,09:30:00,000670,盈方微,buy,7.560,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17203.80
2025-05-22,15:00:00,000670,盈方微,sell,7.430,T+2收盘收益-1.72%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,16964.80
2025-05-26,09:30:00,000510,新金路,buy,5.530,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16959.80
2025-05-27,15:00:00,000510,新金路,sell,6.270,T+2收盘收益13.38%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,18730.80
2025-05-29,09:30:00,002177,御银股份,buy,5.440,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18725.80
2025-05-30,15:00:00,002177,御银股份,sell,6.340,T+2收盘收益16.54%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,21150.80
2025-06-04,09:30:00,000510,新金路,buy,6.200,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21145.80
2025-06-05,15:00:00,000510,新金路,sell,5.920,T+2收盘收益-4.52%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,20384.80
2025-06-09,09:30:00,002629,仁智股份,buy,5.720,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",20379.80
2025-06-10,15:00:00,002629,仁智股份,sell,6.470,T+2收盘收益13.11%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,22474.80
2025-06-12,09:30:00,603982,泉峰汽车,buy,9.800,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22469.80
2025-06-13,15:00:00,603982,泉峰汽车,sell,9.850,T+2收盘收益0.51%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,22554.80
2025-06-17,09:30:00,000590,古汉医药,buy,10.220,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22549.80
2025-06-19,15:00:00,000590,古汉医药,sell,10.170,T+2收盘收益2.35%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,22459.80
2025-06-23,09:30:00,000695,滨海能源,buy,13.290,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22454.80
2025-06-25,15:00:00,000695,滨海能源,sell,14.010,T+2收盘收益6.40%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,23385.80
2025-06-27,09:30:00,000026,飞亚达,buy,13.100,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23380.80
2025-06-30,15:00:00,000026,飞亚达,sell,15.820,T+2收盘收益20.76%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,27183.27
2025-07-02,09:30:00,000153,丰原药业,buy,6.870,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27177.94
2025-07-03,15:00:00,000153,丰原药业,sell,6.700,T+2收盘收益-2.47%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26645.75
2025-07-08,09:30:00,000037,深南电A,buy,10.570,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26640.46
2025-07-09,15:00:00,000037,深南电A,sell,10.380,T+2收盘收益-1.80%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26255.27
2025-07-11,09:30:00,000029,深深房A,buy,20.510,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26250.15
2025-07-14,15:00:00,000029,深深房A,sell,19.200,T+2收盘收益-6.39%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,24935.15
2025-07-16,09:30:00,002393,力生制药,buy,22.360,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",24930.15
2025-07-17,15:00:00,002393,力生制药,sell,26.270,T+2收盘收益17.49%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28052.89
2025-07-21,09:30:00,000751,锌业股份,buy,3.530,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28047.33
2025-07-22,15:00:00,000751,锌业股份,sell,3.520,T+2收盘收益-0.28%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,27978.79
2025-07-25,09:30:00,002240,盛新锂能,buy,16.060,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27973.57
2025-07-28,15:00:00,002240,盛新锂能,sell,16.160,T+2收盘收益0.62%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28098.32
2025-07-30,09:30:00,600829,人民同泰,buy,9.530,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28092.84
2025-07-31,15:00:00,600829,人民同泰,sell,8.280,T+2收盘收益-13.12%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,25212.84
2025-08-05,09:30:00,000534,万泽股份,buy,17.549,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",25207.84
2025-08-06,15:00:00,000534,万泽股份,sell,16.113,T+2收盘收益-8.18%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,23623.47
2025-08-08,09:30:00,000026,飞亚达,buy,19.450,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23618.47
2025-08-11,15:00:00,000026,飞亚达,sell,19.490,T+2收盘收益0.21%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,23649.47
2025-08-13,09:30:00,002104,恒宝股份,buy,23.000,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23644.47
2025-08-14,15:00:00,002104,恒宝股份,sell,27.020,T+2收盘收益17.48%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26855.07
2025-08-18,09:30:00,002660,茂硕电源,buy,10.500,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26849.82
2025-08-19,15:00:00,002660,茂硕电源,sell,10.320,T+2收盘收益-1.71%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26484.66
2025-08-21,09:30:00,603928,兴业股份,buy,18.090,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26479.66
2025-08-22,15:00:00,603928,兴业股份,sell,18.090,T+2收盘收益0.00%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26474.66
2025-08-26,09:30:00,000016,深康佳A,buy,6.280,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26469.47
2025-08-27,15:00:00,000016,深康佳A,sell,5.890,T+2收盘收益-6.21%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,25177.47
2025-08-29,09:30:00,000599,青岛双星,buy,5.560,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",25172.47
2025-09-01,15:00:00,000599,青岛双星,sell,5.510,T+2收盘收益-0.90%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,24987.47
2025-09-08,09:30:00,000962,东方钽业,buy,23.258,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",24982.47
2025-09-09,15:00:00,000962,东方钽业,sell,23.298,T+2收盘收益0.17%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,25009.41
2025-09-11,09:30:00,603516,淳中科技,buy,129.290,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",25004.41
2025-09-12,15:00:00,603516,淳中科技,sell,150.800,T+2收盘收益16.64%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,27150.41
2025-09-16,09:30:00,000727,冠捷科技,buy,2.960,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27145.01
2025-09-17,15:00:00,000727,冠捷科技,sell,2.930,T+2收盘收益-1.01%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26920.66
2025-09-23,09:30:00,000603,盛达资源,buy,22.560,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26915.59
2025-09-24,15:00:00,000603,盛达资源,sell,22.920,T+2收盘收益1.60%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,27234.43
2025-09-26,09:30:00,605277,新亚电子,buy,27.600,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27229.43
2025-09-29,15:00:00,605277,新亚电子,sell,26.320,T+2收盘收益-4.64%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26328.43
2025-10-09,09:30:00,002082,万邦德,buy,12.450,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26323.43
2025-10-13,15:00:00,002082,万邦德,sell,14.400,T+2收盘收益7.87%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,29437.67
2025-10-16,09:30:00,000506,招金黄金,buy,15.000,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",29432.05
2025-10-17,15:00:00,000506,招金黄金,sell,14.650,T+2收盘收益-2.33%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28901.55
2025-10-21,09:30:00,000620,盈新发展,buy,1.860,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28895.79
2025-10-22,15:00:00,000620,盈新发展,sell,2.180,T+2收盘收益17.20%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,32857.03
2025-10-24,09:30:00,301231,荣信文化,buy,38.000,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",32851.33
2025-10-27,15:00:00,301231,荣信文化,sell,36.000,T+2收盘收益-5.26%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,31645.93
2025-10-29,09:30:00,000011,深物业A,buy,11.340,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",31639.69
2025-10-30,15:00:00,000011,深物业A,sell,10.980,T+2收盘收益-3.17%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,30841.65
2025-11-04,09:30:00,000632,三木集团,buy,4.700,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30835.54
2025-11-05,15:00:00,000632,三木集团,sell,4.700,T+2收盘收益0.00%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,30829.43
2025-11-07,09:30:00,000338,潍柴动力,buy,18.010,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30823.58
2025-11-10,15:00:00,000338,潍柴动力,sell,18.320,T+2收盘收益1.72%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,31220.63
2025-11-12,09:30:00,000008,神州高铁,buy,3.360,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",31214.41
2025-11-13,15:00:00,000008,神州高铁,sell,3.340,T+2收盘收益-0.60%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,31060.23
2025-11-17,09:30:00,000566,海南海药,buy,7.020,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",31054.09
2025-11-18,15:00:00,000566,海南海药,sell,8.000,T+2收盘收益13.96%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,34477.09
2025-11-26,09:30:00,000566,海南海药,buy,8.690,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",34470.35
2025-11-27,15:00:00,000566,海南海药,sell,8.110,T+2收盘收益-6.67%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,32666.07
2025-12-01,09:30:00,000545,金浦钛业,buy,3.170,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",32659.57
2025-12-02,15:00:00,000545,金浦钛业,sell,3.130,T+2收盘收益-1.26%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,32325.15
2025-12-04,09:30:00,002353,杰瑞股份,buy,65.910,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",32320.15
2025-12-08,15:00:00,002353,杰瑞股份,sell,70.700,T+2收盘收益8.22%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,33751.85
2025-12-10,09:30:00,002301,齐心集团,buy,8.800,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",33745.25
2025-12-11,15:00:00,002301,齐心集团,sell,7.750,T+2收盘收益-11.93%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,30589.44
2025-12-15,09:30:00,000510,新金路,buy,9.730,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30583.36
2025-12-16,15:00:00,000510,新金路,sell,9.500,T+2收盘收益-2.36%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,30002.42
