round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,74.97336244000006,36.20799784957343,"i0001c02/a10/weak_hold_t3/k3/gap[None,0.03]/board<=2/risk=strict/alloc=0.80/regime_beta=0.00",True
2,97,True,18.77764746999997,42.26515306490178,"i0001c02/a10/weak_hold_t3/k3/gap[None,0.03]/board<=2/risk=strict/alloc=0.80/regime_beta=0.00",False
3,194,True,70.72978401999994,26.13450176224331,"i0001c02/a10/weak_hold_t3/k3/gap[None,0.03]/board<=2/risk=strict/alloc=0.80/regime_beta=0.00",False
4,291,True,31.751280079999944,36.401590090039406,"i0001c02/a10/profit_lock_t3/k2/gap[-0.005,0.02]/board<=3/risk=off/alloc=0.80/regime_beta=0.60",False
5,388,True,1.0740441999999906,3.507963319225002,"i0001c02/a2/weak_hold_t3/k4/gap[None,0.02]/board<=3/risk=balanced/alloc=0.10/regime_beta=1.00",False
6,485,True,27.76620111000001,27.808809273790708,"i0001c02/a5/loss_rebound_t3/k1/gap[-0.02,0.03]/board<=1/risk=strict/alloc=0.80/regime_beta=0.60",False
7,582,True,5.841743190000015,16.85105369951843,"i0001c02/a2/strong_hold_t3/k1/gap[None,0.03]/board<=2/risk=off/alloc=0.40/regime_beta=0.00",False
8,679,True,52.84382243000005,20.40730813765692,"i0001c02/a10/weak_hold_t3/k4/gap[None,0.02]/board<=1/risk=off/alloc=0.80/regime_beta=0.30",False
9,776,True,93.7602125700001,28.41350988599924,"i0001c02/a5/strong_hold_t3/k1/gap[None,None]/board<=2/risk=strict/alloc=1.00/regime_beta=1.00",True
10,873,True,42.024926349999994,9.218123979556863,"i0001c02/a2/strong_hold_t3/k3/gap[-0.01,None]/board<=3/risk=balanced/alloc=0.30/regime_beta=0.00",False
11,970,True,1.6555228699999702,27.71016259991834,"i0001c02/a5/profit_lock_t3/k4/gap[None,0.02]/board<=None/risk=strict/alloc=1.00/regime_beta=1.00",False
12,1067,True,99.13666353999993,31.894527511328775,"i0001c02/a5/weak_hold_t3/k4/gap[None,0.02]/board<=3/risk=balanced/alloc=1.00/regime_beta=0.30",True
13,1164,True,130.22860862000005,27.682582389409795,"i0001c02/a5/loss_rebound_t3/k4/gap[None,0.02]/board<=3/risk=off/alloc=1.00/regime_beta=0.00",True
14,1261,True,35.22935097999997,23.48551509183615,"i0001c02/a10/weak_hold_t3/k4/gap[-0.01,0.03]/board<=None/risk=off/alloc=0.60/regime_beta=1.40",False
15,1358,True,12.629627679999956,4.835805538032222,"i0001c02/a10/strong_hold_t3/k4/gap[-0.005,0.02]/board<=3/risk=balanced/alloc=0.15/regime_beta=1.00",False
16,1455,True,22.70014187999991,34.90886796777701,"i0001c02/a10/weak_hold_t3/k3/gap[-0.005,0.02]/board<=3/risk=strict/alloc=1.00/regime_beta=0.60",False
17,1552,True,61.82659644000008,34.87527400188898,"i0001c02/a10/loss_rebound_t3/k1/gap[-0.005,0.03]/board<=2/risk=strict/alloc=1.00/regime_beta=1.00",False
18,1649,True,37.87612081,37.45277597718849,"i0001c02/a2/strong_hold_t3/k4/gap[None,0.02]/board<=1/risk=off/alloc=0.80/regime_beta=1.40",False
19,1746,True,2.3155645999999974,7.455590499999998,"i0001c02/a10/t2_close/k2/gap[-0.02,0.04]/board<=None/risk=off/alloc=0.20/regime_beta=0.60",False
20,1843,True,140.26478555000003,19.50315519975136,"i0001c02/a2/profit_lock_t3/k4/gap[-0.005,0.04]/board<=2/risk=strict/alloc=0.80/regime_beta=1.00",True
21,1940,True,130.90029979999994,36.60006854230186,"i0001c02/a2/loss_rebound_t3/k2/gap[-0.01,None]/board<=2/risk=off/alloc=0.80/regime_beta=0.00",False
22,2037,True,24.092977000000037,4.975616313761278,"i0001c02/a2/profit_lock_t3/k1/gap[None,0.03]/board<=3/risk=balanced/alloc=0.20/regime_beta=0.00",False
23,2134,True,0.2964218300000043,1.4013861108357297,"i0001c02/a2/weak_hold_t3/k4/gap[-0.02,None]/board<=1/risk=off/alloc=0.05/regime_beta=1.00",False
24,2231,True,61.043310600000126,15.327951635545201,"i0001c02/a2/profit_lock_t3/k4/gap[-0.005,0.04]/board<=2/risk=strict/alloc=0.80/regime_beta=1.00",False
25,2328,True,-1.1867410100000808,30.37205273484624,"i0001c02/a2/profit_lock_t3/k4/gap[-0.005,0.04]/board<=2/risk=strict/alloc=0.80/regime_beta=1.00",False
26,2425,True,3.3370602199999766,19.1878257520251,"i0001c02/a10/profit_lock_t3/k1/gap[-0.005,0.02]/board<=1/risk=strict/alloc=0.60/regime_beta=0.60",False
27,2522,True,182.00784833999992,23.923288850615478,"i0001c02/a2/profit_lock_t3/k4/gap[-0.005,0.04]/board<=2/risk=strict/alloc=0.80/regime_beta=1.00",True
28,2619,True,159.25737726000006,21.624860131458128,"i0001c02/a10/loss_rebound_t3/k1/gap[-0.02,0.03]/board<=1/risk=strict/alloc=0.80/regime_beta=1.40",False
29,2716,True,61.08825105000004,13.63892316757123,"i0001c02/a2/weak_hold_t3/k1/gap[-0.005,0.02]/board<=3/risk=strict/alloc=0.80/regime_beta=0.60",False
30,2813,True,67.54700396999999,30.575501802936373,"i0001c02/a2/profit_lock_t3/k4/gap[-0.005,0.04]/board<=2/risk=strict/alloc=0.80/regime_beta=1.00",False
31,2910,True,17.116711350000035,19.787401839924687,"i0001c02/a10/strong_hold_t3/k3/gap[None,0.04]/board<=1/risk=balanced/alloc=0.80/regime_beta=0.00",False
32,3007,True,64.09238563000005,42.57820357241252,"i0001c02/a5/strong_hold_t3/k4/gap[None,0.03]/board<=2/risk=balanced/alloc=1.00/regime_beta=0.00",False
33,3104,True,1.1971388699999919,1.1518515059279413,"i0001c02/a10/strong_hold_t3/k3/gap[-0.01,0.04]/board<=3/risk=off/alloc=0.05/regime_beta=0.30",False
34,3201,True,20.348118440000064,21.061074659329638,"i0001c02/a5/t2_close/k4/gap[None,0.03]/board<=3/risk=strict/alloc=0.60/regime_beta=0.30",False
35,3298,True,12.02139674,7.150584777422546,"i0001c02/a2/profit_lock_t3/k2/gap[None,0.02]/board<=1/risk=off/alloc=0.30/regime_beta=0.30",False
36,3395,True,98.41487141000005,21.229432197131334,"i0001c02/a2/loss_rebound_t3/k4/gap[-0.005,None]/board<=None/risk=strict/alloc=0.80/regime_beta=0.60",False
37,3492,True,40.33240934999998,38.121349659607496,"i0001c02/a10/loss_rebound_t3/k4/gap[-0.005,0.02]/board<=3/risk=balanced/alloc=0.80/regime_beta=1.40",False
