round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,-1.447401320000008,1.4474013200000082,"mlp_h48_e300_gt0/a5/strong_hold_t3/k1/gap[None,0.02]/board<=3/risk=off/alloc=0.05",True
