signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,100,2.92,2.96,292.0,296.0,5.0,5.0,10.0,-6.0,-0.020202020202020204,9994.0,Top1 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨1.37%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-27,2025-02-05,09:30:00,2025-02-06,15:00:00,002256,兆新股份,200,2.42,2.47,484.0,494.00000000000006,5.0,5.0,10.0,0.0,0.0,9994.0,Top1 pick rank=1; score=100.00%; raw_prob=99.81%; board=1; ret1=10.00%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨2.07%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-28,2025-03-31,09:30:00,2025-04-01,15:00:00,600239,云南城投,100,2.78,2.84,278.0,284.0,5.0,5.0,10.0,-4.0,-0.014134275618374558,9990.0,Top1 pick rank=1; score=100.00%; raw_prob=59.76%; board=1; ret1=10.08%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨2.16%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-14,2025-04-15,09:30:00,2025-04-16,15:00:00,002127,南极电商,100,4.21055575,3.93315443,421.05557500000003,393.315443,5.0,5.0,10.0,-37.74013200000081,-0.08858030316819775,9952.259868,Top1 pick rank=1; score=100.00%; raw_prob=61.70%; board=1; ret1=10.00%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-6.59%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-06-23,2025-06-24,09:30:00,2025-06-25,15:00:00,000637,茂化实华,100,4.82,4.34,482.0,434.0,5.0,5.0,10.0,-58.0,-0.11909650924024641,9894.259868,Top1 pick rank=1; score=100.00%; raw_prob=57.17%; board=3; ret1=10.06%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-9.96%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-09-02,2025-09-03,09:30:00,2025-09-04,15:00:00,000981,山子高科,100,2.66,2.37,266.0,237.0,5.0,5.0,10.0,-39.0,-0.14391143911439114,9855.259868,Top1 pick rank=1; score=99.99%; raw_prob=53.13%; board=2; ret1=9.96%.,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=5%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘上涨-10.90%未触发延长，T+2收盘卖出 (no intraday-high optimization).
