signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,301082,久盛电气,100,15.55492911,15.48526532,1555.492911,1548.526532,5.0,5.0,10.0,-16.966378999999506,-0.010872448622100473,9983.033621,Top2 pick rank=2; score=100.00%; raw_prob=33.05%; board=1; ret1=20.00%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-0.45%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-01-13,2025-01-14,09:30:00,2025-01-15,15:00:00,002418,康盛股份,500,3.9,3.86,1950.0,1930.0,5.0,5.0,10.0,-30.0,-0.015345268542199489,9953.033621,Top2 pick rank=2; score=100.00%; raw_prob=25.67%; board=1; ret1=10.00%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-1.03%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-01-17,2025-01-20,09:30:00,2025-01-21,15:00:00,002730,电光科技,100,19.85176,22.59130288,1985.176,2259.1302880000003,5.0,5.0,10.0,263.9542880000008,0.13262861576061655,10216.987909000001,Top2 pick rank=2; score=100.00%; raw_prob=30.50%; board=1; ret1=10.00%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益13.80%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-01-22,2025-01-23,09:30:00,2025-01-24,15:00:00,000856,冀东装备,200,9.77,11.57,1954.0,2314.0,5.0,5.0,10.0,350.0,0.17866258295048495,10566.987909000001,Top2 pick rank=1; score=100.00%; raw_prob=43.70%; board=3; ret1=10.01%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益18.42%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-05,2025-02-06,09:30:00,2025-02-07,15:00:00,600588,用友网络,100,12.0,13.7,1200.0,1370.0,5.0,5.0,10.0,160.0,0.13278008298755187,10726.987909000001,Top2 pick rank=2; score=100.00%; raw_prob=34.14%; board=1; ret1=9.99%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益14.17%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-12,2025-02-13,09:30:00,2025-02-14,15:00:00,300249,依米康,100,17.0,18.75,1700.0,1875.0,5.0,5.0,10.0,165.0,0.0967741935483871,10891.987909000001,Top2 pick rank=1; score=100.00%; raw_prob=29.41%; board=1; ret1=19.97%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益10.29%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-19,2025-02-20,09:30:00,2025-02-21,15:00:00,300065,海兰信,100,13.7,12.92,1370.0,1292.0,5.0,5.0,10.0,-88.0,-0.064,10803.987909000001,Top2 pick rank=1; score=100.00%; raw_prob=27.83%; board=1; ret1=20.00%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-5.69%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-25,2025-02-26,09:30:00,2025-02-27,15:00:00,603085,天成自控,100,15.12,15.38,1512.0,1538.0,5.0,5.0,10.0,16.0,0.01054713249835201,10819.987909000001,Top2 pick rank=1; score=100.00%; raw_prob=28.56%; board=2; ret1=10.03%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益1.72%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-03-03,2025-03-04,09:30:00,2025-03-05,15:00:00,605066,天正电气,200,8.9759408,10.3881039,1795.18816,2077.62078,5.0,5.0,10.0,272.4326200000014,0.15133563593707972,11092.420529000003,Top2 pick rank=1; score=100.00%; raw_prob=33.19%; board=1; ret1=10.05%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益15.73%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-03-06,2025-03-07,09:30:00,2025-03-10,15:00:00,300819,聚杰微纤,100,20.04839702,22.06504147,2004.839702,2206.504147,5.0,5.0,10.0,191.66444500000034,0.09536305050063158,11284.084974000003,Top2 pick rank=1; score=100.00%; raw_prob=26.80%; board=1; ret1=20.00%.,"model=i0001c09, alpha=5; score>=threshold; gap_filter=[-0.50%, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益10.06%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
