signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,3400,2.92,2.96,9928.0,10064.0,5.0,5.0,10.0,126.0,0.012684989429175475,10126.0,Top2 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益1.37%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-01-14,2025-01-15,09:30:00,2025-01-16,15:00:00,300058,蓝色光标,1400,7.13793,6.98803347,9993.101999999999,9783.246858,5.0,5.0,10.0,-219.85514199999852,-0.02198968784275241,9906.144858000001,Top2 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=20.02%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-2.10%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-01-24,2025-01-27,09:30:00,2025-02-06,15:00:00,300479,神思电子,400,20.42,21.1,8168.000000000001,8440.0,5.0,5.0,10.0,261.9999999999982,0.03205677229903318,10168.144858,Top2 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=19.99%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益2.89%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-02-10,2025-02-11,09:30:00,2025-02-12,15:00:00,600178,东安动力,700,12.77,12.7,8939.0,8890.0,5.0,5.0,10.0,-59.0,-0.006596601073345259,10109.144858,Top2 pick rank=1; score=100.00%; raw_prob=46.17%; board=1; ret1=9.98%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-0.55%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-14,2025-02-17,09:30:00,2025-02-18,15:00:00,300478,杭州高新,700,13.41,16.2,9387.0,11340.0,5.0,5.0,10.0,1943.0,0.20687819420783646,12052.144858,Top2 pick rank=1; score=100.00%; raw_prob=49.78%; board=1; ret1=20.04%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益20.81%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-19,2025-02-20,09:30:00,2025-02-21,15:00:00,600105,永鼎股份,2000,5.953044,5.73476572,11906.088,11469.53144,5.0,5.0,10.0,-446.5565599999991,-0.037490828713548176,11605.588298,Top2 pick rank=1; score=100.00%; raw_prob=60.60%; board=1; ret1=10.00%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-3.67%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-02-25,2025-02-26,09:30:00,2025-02-27,15:00:00,000801,四川九洲,600,18.3519767,17.9744049,11011.186020000001,10784.64294,5.0,5.0,10.0,-236.54308000000128,-0.02147232078058185,11369.045218,Top2 pick rank=2; score=100.00%; raw_prob=46.89%; board=1; ret1=10.02%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-2.06%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-03-04,2025-03-05,09:30:00,2025-03-07,15:00:00,603855,华荣股份,400,23.37915984,24.293748,9351.663936,9717.4992,5.0,5.0,10.0,355.83526399999937,0.038030142627108174,11724.880481999999,Top2 pick rank=2; score=100.00%; raw_prob=42.26%; board=2; ret1=10.00%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益5.46%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-10,2025-03-11,09:30:00,2025-03-12,15:00:00,600172,黄河旋风,2500,4.55,4.48,11375.0,11200.000000000002,5.0,5.0,10.0,-184.99999999999818,-0.016256590509665922,11539.880482,Top2 pick rank=1; score=100.00%; raw_prob=39.82%; board=1; ret1=10.07%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益-1.54%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
2025-03-14,2025-03-17,09:30:00,2025-03-18,15:00:00,000815,美利云,700,14.96,16.74,10472.0,11717.999999999998,5.0,5.0,10.0,1235.9999999999982,0.11797270210938228,12775.880481999999,Top2 pick rank=2; score=100.00%; raw_prob=43.10%; board=1; ret1=9.98%.,"model=i0001c01, alpha=10; score>=threshold; gap_filter=[-1.00%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘收益11.90%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).
