round,seed_offset,feasible,best_ret_pct,best_dd_pct,best_cfg,improved
1,0,True,15.858504549999996,1.5267388117813823,"i0001c09/a5/strong_hold_t3/k3/gap[None,None]/board<=3/risk=balanced/alloc=0.08",True
2,97,True,-0.20959215999997172,3.6864928399999735,"i0001c09/a5/strong_hold_t3/k3/gap[None,None]/board<=3/risk=balanced/alloc=0.08",False
3,194,True,1.6946971400000121,4.3869481805870985,"i0001c09/a5/strong_hold_t3/k3/gap[None,None]/board<=3/risk=balanced/alloc=0.08",False
4,291,True,24.847679379999988,3.3410953409347055,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",True
5,388,True,20.931854130000005,6.529568228027255,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",False
6,485,True,0.9217013900000071,13.258914605272617,"i0001c09/a2/strong_hold_t3/k2/gap[-0.005,0.02]/board<=3/risk=off/alloc=0.20",False
7,582,True,6.349045739999992,7.270954259999998,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",False
8,679,True,10.4587486,5.886692861758435,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",False
9,776,True,6.646696160000021,5.046194031470431,"i0001c09/a2/strong_hold_t3/k3/gap[-0.01,0.02]/board<=None/risk=balanced/alloc=0.15",False
10,873,True,32.408176039999994,3.155551940000005,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",True
11,970,True,19.92162095000001,8.240315638632826,"i0001c09/a5/strong_hold_t3/k3/gap[-0.005,None]/board<=None/risk=off/alloc=0.15",False
12,1067,True,11.282319990000023,7.413291729787211,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",False
13,1164,True,11.886256130000028,4.490113618452178,"i0001c09/a5/profit_lock_t3/k1/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.18",False
14,1261,True,-0.3142372600000054,5.829065484466067,"i0001c09/a5/profit_lock_t3/k3/gap[-0.01,None]/board<=3/risk=off/alloc=0.08",False
15,1358,True,7.727603900000002,6.3137240483015225,"i0001c09/a10/t2_close/k2/gap[None,0.02]/board<=3/risk=balanced/alloc=0.15",False
16,1455,True,43.02004356000002,6.1318523113303645,"i0001c09/a5/strong_hold_t3/k3/gap[-0.005,None]/board<=3/risk=off/alloc=0.20",True
17,1552,True,24.266731359999994,5.960623780231535,"i0001c09/a5/strong_hold_t3/k3/gap[-0.005,None]/board<=3/risk=off/alloc=0.20",False
18,1649,True,44.94519237000007,4.914024895513982,"i0001c09/a5/profit_lock_t3/k2/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.20",True
19,1746,True,6.879333109999997,9.773556798913674,"i0001c09/a2/profit_lock_t3/k2/gap[None,0.02]/board<=None/risk=off/alloc=0.20",False
20,1843,True,3.2542754300000087,5.6798966300000036,"i0001c09/a2/t2_close/k2/gap[None,None]/board<=3/risk=strict/alloc=0.15",False
21,1940,True,11.453106420000015,7.705173299584381,"i0001c09/a5/profit_lock_t3/k2/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.20",False
22,2037,True,33.096556890000016,7.610042293618613,"i0001c09/a5/profit_lock_t3/k2/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.20",False
23,2134,True,18.884207890000006,4.826406072736747,"i0001c09/a5/profit_lock_t3/k2/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.20",False
24,2231,True,15.001806030000008,2.9175572337155264,"i0001c09/a2/strong_hold_t3/k2/gap[-0.005,None]/board<=3/risk=off/alloc=0.12",False
25,2328,True,8.980000000000011,1.3934129569308722,"i0001c09/a5/strong_hold_t3/k1/gap[-0.005,0.02]/board<=2/risk=strict/alloc=0.20",False
26,2425,True,8.180508910000018,9.610592441655347,"i0001c09/a2/strong_hold_t3/k3/gap[-0.005,0.02]/board<=None/risk=off/alloc=0.18",False
27,2522,True,21.75094826999999,7.111210690842327,"i0001c09/a5/profit_lock_t3/k2/gap[-0.005,None]/board<=3/risk=balanced/alloc=0.20",False
28,2619,True,4.215711709999992,8.471001805655195,"i0001c09/a2/strong_hold_t3/k3/gap[-0.01,None]/board<=None/risk=off/alloc=0.15",False
